row,u,x,A0prime,local_rank,max_scaled_projection_residual,l2_scaled_projection_residual,smallest_retained_singular
35,0.710125,1.408202781200493,1.4082027812004927,3,0.8653870192325059,0.8809138650384828,0.03885134171496565
36,0.7101285714285714,1.4081956989679938,1.4081956989679938,3,0.8653889331913962,0.8809144359401009,0.03882857970183015
37,0.7101321428571428,1.4081886168067312,1.408188616806731,3,0.8653908308552265,0.8809149720118611,0.03880602282843965
38,0.7101357142857142,1.4081815347167042,1.4081815347167037,3,0.8653927840860363,0.8809155073627536,0.038781989503685464
39,0.7101392857142856,1.4081744526979114,1.4081744526979103,3,0.8653946567285358,0.8809159872982054,0.03875969686427855
40,0.7101428571428571,1.408167370750352,1.40816737075035,3,0.8653961391411082,0.8809162787981759,0.03874648038193879
41,0.7101464285714285,1.408160288874025,1.4081602888740197,3,0.8653976921040969,0.8809165706525297,0.03873132156684118
42,0.71015,1.408153207068929,1.4081532070689162,3,0.8653995883778663,0.8809169804625712,0.03870812572734786
43,0.7101535714285714,1.4081461253350631,1.408146125335035,3,0.8654014832579863,0.8809173658343811,0.03868478929890042
44,0.7101571428571428,1.4081390436724266,1.4081390436723669,3,0.8654033359492919,0.8809177132256915,0.038662280429729586
45,0.7101607142857143,1.408131962081018,1.4081319620808963,3,0.8654051978704391,0.8809180493999703,0.03863941629099339
46,0.7101642857142857,1.408124880560836,1.4081248805605964,3,0.8654070932234968,0.8809183896777563,0.038615617048210094
47,0.7101678571428571,1.40811779911188,1.4081177991114215,3,0.8654086947087511,0.8809185954727025,0.03859876196345777
48,0.7101714285714286,1.4081107177341488,1.408110717733295,3,0.8654100689375103,0.8809186905605996,0.03858704526801785
49,0.710175,1.4081036364276411,1.4081036364260917,3,0.865411831361666,0.8809189340490625,0.038566129050420714
50,0.7101785714285714,1.408096555192356,1.40809655518961,3,0.8654137270003327,0.8809192222064314,0.0385419990135138
51,0.7101821428571429,1.4080894740282923,1.4080894740235337,3,0.8654155363130246,0.8809194630839083,0.038519756101403055
52,0.7101857142857142,1.4080823929354496,1.408082392927375,3,0.8654173429193361,0.8809196975432141,0.03849747464079878
53,0.7101892857142856,1.4080753119138258,1.4080753119003957,3,0.8654192240134659,0.8809199640152191,0.038473301399665
54,0.7101928571428571,1.4080682309634205,1.4080682309414998,3,0.8654209243115996,0.8809201552823027,0.03845342200969201
55,0.7101964285714285,1.4080611500842324,1.4080611500490838,3,0.8654222511830962,0.8809201857609994,0.038442374189738525
56,0.7101999999999999,1.4080540692762604,1.4080540692208428,3,0.8654238588350752,0.8809203325287853,0.038424504846716466
57,0.7102035714285714,1.4080469885395033,1.4080469884535105,3,0.8654257206745337,0.8809205892357299,0.03840062720970542
58,0.7102071428571428,1.4080399078739605,1.408039907742526,3,0.8654275159198175,0.8809208201859287,0.03837822069965282
59,0.7102107142857143,1.4080328272796303,1.408032827081604,3,0.8654292981980864,0.8809210544747479,0.038356061606804666
60,0.7102142857142857,1.4080257467565125,1.408025746462196,3,0.8654311325796034,0.8809213270415274,0.03833259558800823
61,0.7102178571428571,1.4080186663046048,1.4080186658728138,3,0.8654329148369008,0.8809215988864584,0.03831036478333262
62,0.7102214285714286,1.408011585923907,1.4080115852981936,3,0.8654343319147875,0.8809217357469855,0.038297034410302404
