r_over_rs,u,phi,f,h,H_equals_F_equals_G,G4,G4_phi,K_target,K_verified,Q,G3X,X,XG3X,a1_Horndeski,a4_Horndeski,c4_Horndeski,mu,P1
1.4108794500934814,0.7087777768212178,0.8452415831877712,0.29369295837488457,0.3841585491220647,0.9999990243277166,0.4999995121638583,0.00046635310402856113,0.0097422814724652,0.009742269738556075,1.755416095387272,-0.416076538818586,-0.31710743501674654,0.13194096399540758,-0.08790705444398464,0.1679467479716273,-0.11495646750064471,3.494290796754604,0.5048706470331363
1.4109604082890856,0.7087371085150351,0.8451375521929108,0.29372607680762,0.38399720958818107,0.9999989240739291,0.49999946203696455,0.0004975004934898818,0.0097422814724652,0.009742269673977288,1.7557578338351565,-0.4166447943274599,-0.3170879809794009,0.132113056618872,-0.08799787095897313,0.16792092720247118,-0.11511036771136819,3.4953714565398815,0.5048705968739532
1.41104136648469,0.7086964448755232,0.8450335025728023,0.29375920677347794,0.3838361050366125,0.9999988172187706,0.4999994086093853,0.0005296245685053406,0.0097422814724652,0.009742269605194087,1.7560992550837482,-0.41721627655463384,-0.31706823479075746,0.13228602833315023,-0.08808863480489892,0.16789514809607914,-0.1152642328173111,3.4964516173348676,0.5048705434119823
1.4111223246802942,0.7086557859018787,0.844929434394902,0.2937923482552491,0.3836752355636231,0.999998703556959,0.4999993517784795,0.0005627225912846745,0.0097422814724652,0.009742269540746196,1.7564403581179522,-0.4177909774941197,-0.3170481970384401,0.13245987615343816,-0.08817934592128755,0.16786941066755812,-0.11541806241368936,3.4975312754357937,0.5048704865488526
1.4112032828758985,0.7086151315932988,0.8448253477266646,0.29382550123571155,0.3835146012646653,0.9999985828836851,0.4999992914418426,0.0005967918432005048,0.0097422814724652,0.009742269476008869,1.7567811419238069,-0.4183688893461801,-0.31702786824242235,0.13263459712836936,-0.08827000425721777,0.16784371493195985,-0.11557185610779412,3.4986104271417706,0.504870426179847
1.4112842410715027,0.7085744819489804,0.8447212426355498,0.2938586656976303,0.3833542022343884,0.9999984549946102,0.4999992274973051,0.0006318296126441971,0.0097422814724652,0.00974226940691203,1.7571216054884735,-0.41895000428285817,-0.3170072489545298,0.13281018830719735,-0.08836060975749926,0.16781806090428145,-0.11572561350090853,3.4996890687547575,0.5048703622007611
1.411365199267107,0.708533836968121,0.8446171191890156,0.29389184162375787,0.3831940385666357,0.999998319685867,0.4999991598429335,0.0006678331893673158,0.0097422814724652,0.00974226934311373,1.7574617478002517,-0.4195343144717845,-0.31698633973715434,0.13298664673854724,-0.08845116236562017,0.16779244859946496,-0.11587933419216478,3.500767196579612,0.5048702945144904
1.4114461574627115,0.7084931966499181,0.844512977454523,0.29392502899683387,0.38303411035444485,0.9999981767540591,0.49999908837702955,0.000704799883125382,0.0097422814724652,0.009742269278003146,1.7578015678485888,-0.42012181221869993,-0.3169651411209447,0.13316396949788725,-0.08854166202964693,0.1677668780323963,-0.11603301778627641,3.5018448069241095,0.5048702230160311
1.4115271156583158,0.7084525609935693,0.8444088174995348,0.29395822779958497,0.3828744176900498,0.9999980259962581,0.49999901299812904,0.0007427270075500981,0.0097422814724652,0.009742269210851418,1.7581410646240854,-0.4207124898049334,-0.31694365366114274,0.13334215365965185,-0.08863210869436906,0.167741349217905,-0.11618666388325279,3.5029218960989446,0.5048701476035548
1.41160807385392,0.7084119299982728,0.8443046393915143,0.29399143801472505,0.3827149606648819,0.9999978672100057,0.49999893360500286,0.0007816118776927382,0.0097422814724652,0.009742269145652904,1.758480237118501,-0.42130633953148944,-0.3169218779113095,0.1335211963002594,-0.08872250230495773,0.1677158621707643,-0.11634027208319292,3.5039984604177667,0.5048700681778293
