u,x,E00,E11,JA,JAprime
0.6119954988747187,1.6339989458071316,2.5769158783643813,-17.04561923622486,-6.25780129085971e-12,-6.25623974085957e-08
0.6120217554388597,1.6339288450341678,2.578264606182824,-17.039107573761697,4.44027714220112e-12,-8.280938442377834e-08
0.6120480120030007,1.6338587502757826,2.5796077862733418,-17.032596623389818,2.0234593665726087e-13,1.0775145492333851e-07
0.6120742685671418,1.633788661531202,2.5809454041876227,-17.026087391288712,-4.143939444988189e-12,2.6062475544212314e-08
0.6121005251312828,1.633718578799652,2.5822774456252673,-17.0195809794855,-1.5312355018256438e-12,-1.397037029905109e-07
0.6121267816954239,1.6336485020803588,2.58360389624114,-17.01307846480497,6.465979314110015e-12,7.662794421836233e-08
0.6121530382595649,1.633578431372549,2.584924741735698,-17.006580870209632,-7.168389215853403e-12,7.548069129746784e-08
0.6121792948237059,1.633508366675449,2.5862399679938415,-17.00008950538897,7.553882963766026e-13,-1.3235979265618773e-07
0.6122055513878469,1.6334383079882857,2.5875495608949897,-16.993604880877577,3.1633395603115453e-12,1.3197618395328358e-08
0.612231807951988,1.6333682553102848,2.5888535063173936,-16.98712621029254,1.297948773713536e-12,4.6758261601705823e-08
0.612258064516129,1.6332982086406749,2.5901517902575417,-16.980652341276308,-1.8150975310931867e-12,2.423089257951148e-08
0.6122843210802701,1.633228167978681,2.591444398825669,-16.974183457495155,-7.018145173807101e-13,-6.233210852982415e-08
0.6123105776444111,1.633158133323532,2.592731318160068,-16.967719799944135,2.9010352110188168e-12,2.0108638081399253e-08
0.6123368342085521,1.6330881046744543,2.5940125344172458,-16.961261496029586,-2.656301029680431e-12,7.252337350711762e-08
0.6123630907726931,1.633018082030676,2.5952880339004234,-16.954808719060264,-1.6176261302550506e-12,-1.2634882924876297e-07
0.6123893473368341,1.632948065391424,2.596557802911233,-16.94836160796762,5.455140696833165e-12,9.68570673486914e-08
0.6124156039009753,1.6328780547559256,2.5978218278256655,-16.941920514851287,-7.374034421151955e-12,-2.3600472277317404e-08
0.6124418604651163,1.63280805012341,2.5990800951766224,-16.93548483000927,7.070521293621791e-12,-6.979795473888548e-08
0.6124681170292573,1.632738051493104,2.600332591471787,-16.929053659752977,-3.0561508850988887e-12,1.2440109934728334e-07
