u,M11_1,M13_1,M33_1,M12_0,M23_0,M22_0,M1,M2,C1,C2,Disc,cV,cminus,cplus
0.6378844711177795,-308.2755416465404,-9320.42709236847,-327954.1212255615,-189.58958136088376,-6793.129407805092,-249.85059846464588,-797.1575937437153,5.729646244844151,817.1723196907953,19542.474159094654,589600.7034324568,1.0,24.65885441100403,792.5134652797913
0.6379107276819205,-306.39900922096757,-9322.517295811787,-328317.336730099,-191.5675870752993,-6816.286545170574,-249.87933390026188,-797.7284307186455,5.733049269751728,817.7505820464114,19564.81832133085,590456.7411519212,1.0000000000000002,24.669375805883362,793.081206240528
0.6379369842460615,-305.59208311373095,-9327.212868811705,-328607.2322466155,-191.12821687020076,-6812.78887667379,-249.90815621469736,-798.2954153858864,5.736447061125036,818.325008797862,19587.08300189651,591307.4880164348,1.0000000000000002,24.679901406144438,793.6451073917176
0.6379632408102025,-304.6065882493649,-9263.41113127718,-327409.0474569031,-189.71359499435,-6798.546761673265,-249.93709407210605,-798.8661566070954,5.739859237746899,818.9031921208007,19609.46670313906,592164.5712530807,1.0,24.690445717398347,794.2127464034023
0.6379894973743435,-302.24942116399643,-9259.496704876274,-327699.0389708746,-190.54301020105544,-6809.0774771035085,-249.9666798079503,-799.4408993649564,5.743312622726821,819.4854050923502,19632.015876456622,593028.2656535468,1.0,24.70106010553377,794.7843449868164
0.6380157539384846,-302.0774444474206,-9240.264038841864,-327384.5967966396,-190.02845347908448,-6804.748658748495,-249.99533083701,-800.0112756936797,5.746713513300415,820.063210179638,19654.39564152656,593886.0861240268,1.0000000000000002,24.711580264990175,795.3516299146478
0.6380420105026257,-301.1918044236755,-8890.78845753913,-319876.85232348554,-175.24020288990735,-6643.153113587282,-250.0273409891341,-800.6015847609206,5.7503154581558675,820.6610961600531,19677.556725503808,594774.4078486047,1.0,24.722454334380245,795.9386418256729
0.6380682670667667,-298.92855474259517,-8652.193176035718,-314990.3504923624,-165.4181607426775,-6536.6381624060095,-250.06681700003392,-801.235804460536,5.7543607633154,821.3032225813466,19702.4295884432,595729.2650687322,1.0000000000000002,24.734111989095823,796.5691105922508
0.6380945236309077,-297.5927425474204,-8919.557607613944,-321150.03482695937,-178.4653510980751,-6682.299233602556,-250.10529392422322,-801.8628032630216,5.758340328972265,821.9380931507862,19727.056372601408,596674.003481945,1.0000000000000002,24.745664488696775,797.1924286620895
0.6381207801950487,-296.79389192195845,-9274.47499841457,-329167.88722361095,-195.26406480326904,-6869.005693428759,-250.13551773384546,-802.4465630160353,5.76184713325521,822.529347475333,19749.957298624377,597554.6982636995,1.0000000000000002,24.75636261625624,797.7729848590768
0.6381470367591898,-295.47944851315003,-9580.62213872773,-336166.0580465818,-207.9761833777248,-7010.3784117065015,-250.15944584654966,-802.9935017746074,5.764981018851532,823.0835057299448,19771.443255626455,598380.6843821903,1.0000000000000002,24.766403216694584,798.3171025132502
0.6381732933233308,-294.4893341892047,-9894.936584606052,-343297.7408997012,-224.57580414162015,-7194.353931341005,-250.17655830232243,-803.5004311803622,5.767712482879887,823.5973551018743,19791.390106566716,599147.042904536,0.9999999999999999,24.775731556602068,798.8216235452722
0.6381995498874719,-293.1325628653969,-10144.855749195796,-349047.15866812086,-234.15513744291934,-7300.600029451866,-250.18647217152676,-803.973107799304,5.770038269523468,824.0766155968316,19809.915807966005,599862.6051416642,1.0,24.784319716412938,799.2922958804187
0.6382258064516129,-292.357789601,-10678.552165817517,-360979.97753907554,-258.9778872946671,-7574.78914058534,-250.19116374975334,-804.4052203724943,5.772029581549037,824.5151088659197,19827.004159409127,600517.148110543,1.0000000000000002,24.792346927001006,799.7227619389187
0.6382520630157539,-291.95354028386436,-11189.53788185498,-372352.89644226246,-283.2651542683421,-7842.44774558077,-250.1803758521777,-804.762390852808,5.7731395158042975,824.8779424832258,19840.98493920501,601059.6802385398,1.0000000000000002,24.798777170313087,800.0791653129127
0.638278319579895,-290.4098129531917,-10815.464240465139,-364331.34522291325,-264.5198872714623,-7635.26379431571,-250.16894846950348,-805.1054635394818,5.774182912290081,825.2266811663313,19854.557740877102,601580.8443452895,1.0,24.805126273150847,800.4215548931804
0.638304576144036,-290.4791149721252,-9978.774571734146,-345919.56094714056,-229.69934471552887,-7251.285694787617,-250.17143407725985,-805.5327867127376,5.77606291613929,825.6602763592653,19871.37810780531,602229.379526437,1.0,24.812941548337335,800.8473348109279
0.638330832708177,-288.7050055466495,-9204.198760399886,-329119.51812514174,-196.55338225978738,-6886.429608022598,-250.18938517818128,-806.0529068089223,5.77887562169133,826.1873395288176,19891.789878029052,603018.3604855895,1.0000000000000002,24.822385581046376,801.3649539477713
0.638357089272318,-287.2646287278799,-8460.459007847885,-312975.03143980255,-164.65661899488998,-6535.982620934306,-250.22248032002165,-806.6609232017562,5.782591178784028,826.8029671524249,19915.64668662901,603940.5597455378,1.0000000000000004,24.833420122221867,801.9695470302031
0.6383833458364591,-286.5865107088352,-7696.162834210063,-296299.5039946615,-131.69486249576124,-6174.390655485942,-250.2702627771663,-807.356325421623,5.78718924161009,827.5066222795913,19942.906528496733,604995.5838025912,1.0000000000000002,24.846000909391535,802.6606213701998
0.6384096024006002,-284.05123771829875,-6831.753943378171,-277657.0995738867,-95.80085995063294,-5781.101660058097,-250.33423609146126,-808.1458681088328,5.792750089616679,828.3051356113427,19973.86618179774,606193.932952934,1.0000000000000004,24.860282705859163,803.4448529054836
0.6384358589647412,-282.4812476531607,-6512.234445071266,-270939.99518000125,-81.25938769602396,-5624.049899808738,-250.41154946130064,-809.0161742291577,5.7991193521917745,829.184989426096,20007.968413450322,607515.8730357536,1.0000000000000007,24.87597176471519,804.3090176613807
0.6384621155288822,-280.4319728503856,-7011.517652299484,-282353.575253546,-105.86814915509284,-5899.02423351365,-250.48637729602223,-809.8672679492013,5.805325799409116,830.0455383596884,20041.408765324424,608809.9606895273,1.0,24.891393650546604,805.1541447091417
0.6384883720930232,-279.12470688073927,-7528.831705408202,-294061.66398971213,-129.86583764123196,-6166.680042235705,-250.5471117902654,-810.645733422989,5.810714133927455,830.8328178090607,20071.90646701737,609995.5452804744,1.0000000000000002,24.905351032773524,805.9274667762871
0.6385146286571642,-277.24954201043886,-7862.765487712599,-301782.379805499,-143.74775145168368,-6322.389717172029,-250.60132301733364,-811.3793984543278,5.815695008823348,831.5750299295636,20100.759876144602,611113.9908977761,1.0000000000000002,24.918614021711107,806.6564159078525
0.6385408852213053,-275.41922482584755,-8251.432483406485,-310697.6583035983,-163.55263109978267,-6543.133940262196,-250.64697182105851,-812.0657374099815,5.82016563078574,832.2695400198746,20127.743339083645,612161.613888559,1.0,24.93098235938328,807.3385576604913
0.6385671417854464,-274.4656687922664,-8641.142175836814,-319520.7407324477,-179.58122929654292,-6721.848076905246,-250.68440778075856,-812.7050858666754,5.8241468444107545,832.9166988348791,20152.888844375488,613138.6718204906,1.0,24.942490281283142,807.9742085535959
0.6385933983495874,-273.00271922973576,-9100.743843998524,-329940.43644814764,-201.22324245998848,-6962.2082036026995,-250.71391539571835,-813.2943741994734,5.8276423875158745,833.513462278877,20176.134755252864,614040.1527791094,1.0,24.953160207807798,808.5603020710691
0.6386196549137284,-271.7003605373331,-9347.059016047142,-335621.17250442575,-213.99343799937577,-7104.205877348763,-250.7334841129911,-813.8328527910087,5.830565193885071,834.0589586803887,20197.303785578348,614865.131412701,1.0000000000000009,24.962797698952045,809.0961609814367
0.6386459114778694,-270.5687999496418,-8997.782389793801,-328128.0302309926,-196.84903619456776,-6915.913427627532,-250.7543293784608,-814.3752479968571,5.8335507082208835,834.6084442047045,20218.685234275617,615696.5142006949,0.9999999999999997,24.972565783143523,809.635878421561
0.6386721680420104,-269.40837395782876,-8616.943775444985,-319951.32945096167,-182.21200670182142,-6755.715318645074,-250.78491220157827,-814.9726429624469,5.837116023860781,835.2133644734625,20242.266297351678,616612.2990056742,1.0000000000000004,24.983357978710956,810.2300064947516
0.6386984246061516,-267.9223973237351,-8607.390545433578,-320018.1275962268,-183.3188318255955,-6769.469294338256,-250.8171415584962,-815.5873666867363,5.840803858688587,835.8356646459655,20266.44171456361,617555.4914359085,1.0,24.994337404471764,810.8413272414937
0.6387246811702926,-266.7291301127598,-8607.890658607781,-320270.3904553243,-183.07753049845107,-6768.319656635138,-250.8491799309924,-816.1976036515064,5.844472061026687,836.4534803600271,20290.499998939948,618492.4248106425,1.0000000000000004,25.00529340649308,811.4481869535341
0.6387509377344336,-265.3574284181421,-8526.172320552292,-318729.1808024133,-181.16700796536446,-6748.756348909718,-250.88162461070982,-816.8133143764884,5.848175430903891,837.0767794454849,20314.74774692283,619438.5436991337,1.0000000000000002,25.016298951737042,812.060480493748
0.6387771942985746,-263.75217218220473,-8525.300871452815,-319003.35518697224,-181.65315309534066,-6755.695088071558,-250.91470150803795,-817.4337655899047,5.851920726196475,837.7048454107019,20339.183505677305,620392.6740018587,1.0000000000000002,25.027374618685087,812.6774707920167
0.6388034508627156,-262.4844704366011,-8490.810002871782,-318492.8719488884,-181.15825038503456,-6751.769913557417,-250.9471365562049,-818.0507987126293,5.855630756624297,838.329464213555,20363.495218035125,621342.3096964456,1.0000000000000002,25.038385075636484,813.2910791379185
0.6388297074268567,-261.1467748464853,-8141.382879794319,-311036.00648330833,-166.85828791061584,-6595.462432428807,-250.98255831333427,-818.6871767858911,5.859524179944273,838.9735581874791,20388.560405790085,622322.389714599,0.9999999999999996,25.049715129601225,813.9238430578778
0.6388559639909978,-259.7921059505643,-7899.36921432865,-305962.71979438775,-155.9716945564704,-6477.186023398789,-251.0257403405613,-819.3683057112725,5.863878145047863,839.6627533943596,20415.41680910724,623371.8722013682,1.0000000000000002,25.06186413276953,814.60088926159
0.6388822205551388,-258.004235030477,-8145.340445601734,-311724.33269022,-168.5374163697693,-6617.993081998933,-251.06837180670962,-820.044678000208,5.868193010184329,840.3471761825001,20442.123506081538,624414.8824935758,1.0000000000000007,25.073954298210538,815.2732218842896
0.6389084771192798,-256.619165699441,-8502.109204464556,-319877.3816518857,-185.8056738069379,-6810.424323491349,-251.10267216035456,-820.6777250047745,5.872027153352539,840.9878885243052,20467.06301583187,625392.3765812416,1.0000000000000002,25.08517583976362,815.9027126845415
0.6389347336834208,-255.49865197638132,-8819.240829504008,-327115.37042960315,-198.8244650041916,-6955.633222873046,-251.13042542796634,-821.2721370961448,5.875471441651983,841.5896756606735,20490.494183435938,626311.2054448938,1.0000000000000004,25.09570798390473,816.4939676767688
0.6389609902475619,-254.35124274549656,-9139.711800051067,-334423.1736824052,-215.8612847473867,-7144.958942998939,-251.15121231461274,-821.8257945444062,5.8785026013799975,842.1503971695521,20512.326133939692,627167.9869170756,1.0000000000000007,25.105506904631284,817.0448902649208
0.6389872468117029,-252.9870494371828,-9394.239661756972,-340293.58604825404,-225.6323445394009,-7253.6953950116285,-251.16457157336504,-822.3435778242975,5.881109850269961,842.6748959490374,20532.64846600356,627970.3863987067,0.9999999999999999,25.114535209902442,817.5603607391349
0.639013503375844,-251.88420304480348,-9927.68190927469,-352289.9761754093,-250.6750273789861,-7530.985903290276,-251.17266533278075,-822.8206239604256,5.883380164899233,843.1584474173143,20551.50010256486,628710.1670409165,1.0,25.122994396732793,818.0354530205815
0.639039759939985,-251.07991307912715,-10464.073188755225,-364301.03043184895,-276.2496625192279,-7813.516858230326,-251.1648335412964,-823.2200202779592,5.88473655954019,843.5636028192907,20567.075433731945,629331.2502665343,1.0000000000000002,25.12979704481984,818.4338057744709
0.639066016504126,-250.2970898649673,-10112.229250100188,-356670.7664814127,-258.06705735881656,-7612.3292344551455,-251.15586118992317,-823.601787258008,5.885992771374567,843.9511124569551,20582.10518074049,629925.0594943701,1.0000000000000002,25.13646431137255,818.8146481455826
0.6390922730682671,-248.8608498932167,-9220.453557317462,-337199.42562736815,-221.704875518216,-7210.783145339185,-251.16107728228684,-824.0702143509219,5.8881105339508855,844.4259052297531,20600.531496162013,630652.9834384399,1.0000000000000002,25.144638770004292,819.2812664597488
0.6391185296324081,-248.1675340550559,-8439.070109888793,-320095.20017742773,-187.71587391499102,-6836.145521660793,-251.18256106445972,-824.63665989264,5.891215392535417,844.9994315812444,20622.820616377336,631532.7569071167,1.0000000000000002,25.154539367428185,819.8448922138161
0.6391447861965491,-246.54668937780542,-7668.088503460365,-303350.1482246588,-154.7746990572914,-6473.724331997626,-251.21943566855242,-825.2930589127948,5.89524678874593,845.6635960250142,20648.697559352462,632552.1274045485,1.0,25.166069226209572,820.4975267988045
0.6391710427606901,-244.64981936510964,-6855.632987522942,-285738.20445376623,-120.4158966162345,-6096.272119335352,-251.27187109118762,-826.0424446794473,5.900217908118435,846.4214369276874,20678.261998264617,633716.2008976727,1.0000000000000002,25.1792495767491,821.2421873509384
0.6391972993248312,-242.85922346610818,-5978.080101637492,-266690.89408620715,-83.52977483438079,-5691.557665909725,-251.34091014263166,-826.888966571711,5.90618530856557,847.2771567312661,20711.71284767365,635031.728927924,1.0000000000000002,25.19418797723648,822.0829687540297
0.6392235558889722,-240.78983280609287,-5651.494886971121,-259876.9472248556,-69.04422977588993,-5535.109313071585,-251.4238408154739,-827.8197992862612,5.912998947772318,848.217796954163,20748.507288088942,636479.4019174179,1.0000000000000007,25.210602567767694,823.0071943863952
0.6392498124531133,-238.94067179560784,-6179.264051283877,-271926.29688736517,-94.78309641170316,-5823.313579785458,-251.50375982413013,-828.7285500970172,5.919617880891131,849.1362373097439,20784.512948026786,637894.2977204426,1.0,25.22669276706017,823.9095445426838
0.6392760690172543,-236.56269097010585,-6687.797655422339,-283601.4447391715,-118.95720148188381,-6093.63123049412,-251.56933572722943,-829.5624255186796,5.925395427101206,849.9791448629628,20817.439107736052,639194.7902710293,0.9999999999999999,25.241279667450556,824.7378651955123
0.6393023255813953,-235.42042537993007,-7046.124171977686,-291795.2840712855,-133.55908672568611,-6257.808024909285,-251.6281746159106,-830.3504940297116,5.930751250878529,850.7759643582335,20848.648020653516,640425.1494470681,1.0000000000000002,25.255145034041846,825.5208193241917
0.6393285821455363,-233.4072660807861,-7443.627601708191,-300953.31087191775,-153.86379244827384,-6484.686050834287,-251.67803698403287,-831.0885236750289,5.935569583436903,851.5223448178118,20877.846735511954,641578.9167819766,0.9999999999999997,25.26806485835874,826.254279959453
0.6393548387096774,-231.54257972132427,-7830.187012140126,-309842.6898266446,-170.2638028896875,-6668.034583589661,-251.71953926715304,-831.778816842931,5.939886198739661,852.2206171496115,20905.14091746101,642659.4166250206,1.0,25.280102432285673,826.9405147173259
0.6393810952738185,-230.8466275711247,-8322.581223909749,-320921.0676030564,-192.83049458873205,-6919.245014342776,-251.7527269318739,-832.4163794645647,5.9436910512408225,852.8658018084534,20930.398482369415,643658.4819648985,1.0000000000000004,25.29125448587655,827.5745473225768
0.6394073518379595,-229.04616710705272,-8535.374274168398,-325939.5504203576,-204.7524503949901,-7052.299911729968,-251.775775458209,-833.0020182259506,5.94690820561829,853.4585898782816,20953.492301041402,644577.5954328593,1.0000000000000002,25.301345167061754,828.1572447112198
0.6394336084021005,-227.40846609869118,-8140.466441413586,-317494.6837922998,-185.56872800486246,-6841.334228613783,-251.8009342506449,-833.5973636245185,5.950241447925866,854.0611923666943,20977.0241880649,645512.4235545599,1.0000000000000002,25.311657261319226,828.7495351053751
0.6394598649662415,-226.6069950183483,-7778.005312050598,-309675.6044109214,-171.67807770871372,-6689.347394410052,-251.83633243567056,-834.2493511441656,5.9541845500252455,854.7209037798718,21002.885063394133,646536.2831047045,1.0000000000000002,25.323052166755815,829.397851613116
0.6394861215303825,-224.82199613204023,-7779.650647372413,-310036.10094697744,-173.5778396302186,-6712.111780687997,-251.8726810913223,-834.9164290945253,5.958213081681241,855.3957224014101,21029.237750457793,647584.8909007991,1.0000000000000004,25.334564259744297,830.0611581416658
0.6395123780945237,-223.06059681462278,-7770.692674285736,-310158.1111194847,-173.09294087731618,-6708.482232265136,-251.90898590755197,-835.578600735916,5.962227792761303,856.0656464862908,21055.473727866636,648626.4961825245,1.0000000000000002,25.34606651326345,830.7195799730273
0.6395386346586647,-221.38734644288337,-7689.330067122553,-308668.017654944,-171.29701599009513,-6690.364499975562,-251.94561030097952,-836.246312386573,5.96627140056612,856.7411177671958,21081.898772215158,649677.7477841234,1.0,25.357610027074372,831.3835077401213
0.6395648912228057,-220.76254779069745,-7718.547790849441,-309497.4733952839,-172.73763152317807,-6708.0881122479,-251.98285082564124,-836.9176473126314,5.970353658634156,857.4202409277837,21108.486079306964,650735.5252354308,1.0000000000000002,25.369220840685102,832.0510200870985
0.6395911477869467,-218.632174406761,-7656.197275015935,-308483.74826447526,-171.41596291007258,-6695.200813308543,-252.0190372344564,-837.5845255160021,5.974378618568993,858.0948564321614,21134.88771882893,651787.231760016,0.9999999999999999,25.380724189102523,832.7141322430589
0.6396174043510877,-216.6692645491521,-7266.243091960239,-300202.5046319815,-155.3491266736618,-6519.29432702092,-252.05929961697035,-838.2752272277504,5.978647250351337,858.7934827229619,21162.265411144603,652877.1843228559,1.0000000000000002,25.39266207426141,833.4008206487006
0.6396436609152288,-215.96156959057953,-7060.938839428565,-295863.04286300717,-146.37762861904235,-6422.235279799654,-252.10723346856716,-839.011651387891,5.983378604576863,859.5381777148576,21191.491183878446,654039.9142138644,0.9999999999999999,25.405417698079873,834.1327600167778
0.6396699174793699,-213.78425026049064,-7343.389883332553,-302498.9526742684,-160.49119816103348,-6580.618092159495,-252.15353487371993,-839.7378652089694,5.988009293863277,860.2725938922266,21220.33449687475,655187.5978145609,1.0000000000000002,25.418000530396228,834.8545933618304
0.6396961740435109,-212.12857980000803,-7696.654327713646,-310630.3689900948,-177.75045323799404,-6773.475008326963,-252.1912645439279,-840.4179831805584,5.992137845402912,860.9605173050385,21247.282278221846,656263.883245272,1.0000000000000002,25.42968056218001,835.5308367428585
0.6397224306076519,-210.86169670576288,-8026.694258264706,-318193.2640323447,-191.4095461399735,-6926.209594288586,-252.22230083020509,-841.0595132869566,5.995867817276406,861.609549712239,21272.681928986996,657280.2884393792,1.0000000000000002,25.440651986513785,836.1688977257252
0.6397486871717929,-209.50099678624048,-8342.434599734699,-325443.25680857233,-208.53241028618925,-7116.990670005954,-252.2460460830825,-841.6572211391026,5.999159622274153,862.214433171032,21296.34327498734,658228.3556684948,1.0000000000000002,25.450848563117404,836.7635846079147
0.6397749437359339,-207.83878442206463,-8609.063001462275,-331636.7721941924,-218.85270918180015,-7232.170904519554,-252.2623616131154,-842.2206172955945,6.0020298396124945,862.7846468151781,21318.505398907368,659123.3251843621,1.0000000000000002,25.460270846953563,837.3243759682246
0.639801200300075,-206.96619861046702,-9216.915015497081,-345280.9796252949,-246.73797722323698,-7541.562230976271,-252.27251819411626,-842.7360149538051,6.004503540066791,863.3066122907053,21338.90416467875,659942.6901661392,1.0000000000000007,25.469022178659998,837.8375901120453
0.639827456864216,-206.1187102271466,-9685.644474403905,-355826.69325024483,-270.0501239304135,-7799.652329686999,-252.2660968560793,-843.1703582433183,6.0060157109817345,863.7467409844966,21355.814206032064,660635.1757372108,1.0000000000000002,25.476035444019033,838.2707055404776
0.6398537134283571,-204.67003190247988,-9197.264037116318,-345249.60799003416,-245.76928223177993,-7530.787743792986,-252.26110976023216,-843.6029174590451,6.007585343389407,864.1851817739762,21372.800537695788,661324.8262469372,0.9999999999999999,25.48318794390036,838.7019938300758
0.6398799699924981,-203.8957335140302,-8283.240106987525,-325180.0718321053,-208.24041169028823,-7115.882128178293,-252.2720934406717,-844.1316034428052,6.010128419462167,864.7204617834547,21393.64996165102,662166.877180387,0.9999999999999996,25.492046715209597,839.2284150682451
0.6399062265566391,-201.90127590702252,-7459.36998252826,-307274.5964662981,-173.21473621620927,-6729.377110743666,-252.2994763905018,-844.7613569748959,6.013678175695083,865.3575342046665,21418.534410074088,663169.5243644842,1.0000000000000002,25.502661355543353,839.8548728491232
0.6399324831207802,-200.6823170092755,-6666.083666634449,-289968.07213775715,-139.15600935449214,-6354.252121509233,-252.3432838073969,-845.4862615089756,6.0182189367190295,866.090501417514,21447.304857952993,664323.5372138289,1.0000000000000002,25.515025690468065,840.575475727046
0.6399587396849212,-198.65418672596832,-5806.694756074323,-271313.44426894956,-103.03319982724051,-5956.918840639255,-252.40290728074487,-846.3078341326272,6.023727586462049,866.9208399902658,21479.959866188397,665631.9033446744,1.0000000000000007,25.529082836330417,841.3917571539354
0.6399849962490622,-196.60817150614128,-4926.122013804928,-252209.88458163926,-65.27830728511154,-5542.236857178291,-252.48040335505527,-847.2329798046094,6.0303116728624255,867.855564936616,21516.859563363607,667105.8433379985,1.0000000000000002,25.54504429919831,842.3105206374178
0.6400112528132033,-194.01955152369192,-4721.943198478446,-248171.39321214263,-58.10479173270056,-5466.829612614943,-252.57043065312695,-848.2344899767463,6.037664321339525,868.8672112711432,21556.851887196695,668702.8232733067,1.0000000000000002,25.56234739121095,843.3048638799323
0.6400375093773443,-191.81735683773002,-5333.8961564539,-262160.2511781109,-86.86350634907134,-5789.194915240659,-252.6539519328961,-849.1979442373314,6.0446207369379525,869.8405134632746,21595.330878523764,670241.1953479582,1.0000000000000002,25.578958012598264,844.2615554506764
0.6400637659414854,-190.72334959682541,-5836.6205261996765,-273579.05390830763,-109.54440221996005,-6043.664648210645,-252.7237417403101,-850.0831333055025,6.05075175436558,870.7349281470186,21630.626316115802,671656.8098307304,1.0000000000000002,25.594109086044796,845.1408190609739
0.6400900225056264,-187.4888910427386,-6176.272995911708,-281639.8714131905,-125.46435095987286,-6222.939142323922,-252.78640464510775,-850.9250023511015,6.056445465179603,871.5857096953581,21664.20660636352,673004.8229197069,1.0000000000000007,25.608499063689237,845.9772106316689
0.6401162790697674,-186.30502924524671,-6610.452454486018,-291533.86141389306,-146.10285318792148,-6454.106355886076,-252.83975937919354,-851.7118745604495,6.061569813773343,872.3810825985611,21695.576355334026,674266.4478545013,1.0,25.621896656724687,846.7591859418364
0.6401425356339084,-184.82563986605203,-7025.7824221870815,-301037.919980284,-164.1821123291611,-6656.562819263696,-252.88434373379084,-852.4497606114459,6.066170551399013,873.1270683262234,21724.93621635011,675451.132578545,1.0000000000000002,25.634363691318242,847.4927046349051
0.6401687921980495,-182.5751554978557,-7518.946953961004,-312351.50929095014,-186.85022937525872,-6909.487173369452,-252.91983247766046,-853.1299005562433,6.070205298187606,873.8149145957725,21752.020541398426,676544.4228044235,1.0000000000000002,25.645854785439326,848.1690598103332
0.6401950487621906,-181.4539028185476,-7625.973059701886,-314959.6583565691,-194.44994043109102,-6995.062603539485,-252.9463448989565,-853.7621582705852,6.073708318820594,874.454463400021,21777.099694278928,677562.209783103,1.0000000000000002,25.656396428880385,848.7980669711407
0.6402213053263316,-180.16109259915186,-7162.502988228724,-304948.6334085974,-171.95723364777143,-6747.315127269883,-252.97697482760003,-854.420665579236,6.077466881845773,875.1204445593826,21803.23696819744,678622.8446130216,1.0000000000000002,25.66738287451858,849.453061684864
0.6402475618904726,-178.07158816870117,-6853.775974966422,-298475.2327989335,-160.87134401766238,-6626.41573168134,-253.01812132566732,-855.1336684377358,6.081846393484841,875.8414160349947,21831.719688384994,679771.3072886447,1.0,25.679483948189613,850.1619320868051
0.6402738184546136,-176.61803545601185,-6876.947868779487,-299282.37161542015,-163.90628886176887,-6662.013753888189,-253.05856072398677,-855.8551018472639,6.086216897298578,876.5707547475469,21860.389131595046,680934.7315523038,0.9999999999999999,25.69153000317101,850.8792247443758
0.6403000750187546,-174.81959566917328,-6835.553903762468,-298700.0801842115,-162.09720829187611,-6643.9404115821635,-253.09970481588996,-856.574277641122,6.09061685810498,877.2978836093141,21889.07501530247,682095.2765241717,1.0000000000000004,25.70364381587632,851.5942397934377
0.6403263315828958,-173.04771444329583,-6758.567050583204,-297326.73096029495,-160.08757125132053,-6623.660775154257,-253.1410873524938,-857.3008038070267,6.095045980114807,878.0323615184024,21917.9970143873,683268.8398160331,1.0000000000000002,25.715793687027883,852.3165678313744
0.6403525881470368,-171.48319491471216,-6775.457892803077,-298009.70306434366,-162.10088779057048,-6648.015287200753,-253.18338730946635,-858.0296242507815,6.099526622313048,878.7691819899976,21947.07582540009,684446.9719137691,1.0,25.72803903620013,853.0411429537975
0.6403788447111778,-169.76785561830184,-6639.58110544203,-295323.7091610587,-157.4390331476243,-6598.322174213423,-253.22444657181455,-858.7581839669997,6.103951848361733,879.5056681983742,21976.064054138395,685625.9641765151,1.0000000000000004,25.74016394991645,853.7655042484578
0.6404051012753188,-168.01827932437345,-6205.610657925088,-286037.96538119484,-138.41222452365082,-6389.63103412141,-253.27224397273244,-859.5213813028934,6.108772109492675,880.2771141326206,22006.562952123386,686861.5458571612,1.0000000000000004,25.753004151768778,854.5241099808518
0.6404313578394598,-165.81393884324848,-6089.3094292352525,-283860.2470797433,-135.6916970586085,-6362.016343358302,-253.32665590918253,-860.326817131401,6.11399611972289,881.0910989873952,22038.769822110633,688166.4454263733,1.0000000000000002,25.766558515859685,855.3245404715356
0.6404576144036009,-164.436857554565,-6483.739890348799,-292902.55195208674,-153.42558953978306,-6561.022143422279,-253.37645457248328,-861.1059327037801,6.118945449334336,881.8785513543714,22069.906844123365,689430.1519623913,1.0,25.77962206113665,856.0989292932347
0.640483870967742,-162.6864962927633,-6838.014810456803,-301091.114585656,-170.47638607503788,-6752.091248325419,-253.4173239211217,-861.833699752731,6.123361119869384,882.614243779092,22098.9376831431,690612.1525891661,1.0000000000000002,25.791733308940593,856.8225104701514
0.640510127531883,-160.39090493974993,-7187.88251231078,-309242.22167583206,-186.28510046210042,-6929.10136618307,-253.45108754088326,-862.5220575393945,6.127352051648941,883.3101998702512,22126.33220957074,691731.58035654,1.0000000000000004,25.803088891370976,857.5071109788802
0.640536384096024,-159.7315594233678,-7515.117928067495,-316681.2517760567,-202.75169613481788,-7113.073209545285,-253.4767259737971,-863.16086421221,6.130848567485652,883.9562389407009,22151.728765648062,692771.7172995973,1.0000000000000004,25.813573497367145,858.1426654433337
0.640562640660165,-158.11473558193234,-7852.526945953914,-324458.05287854763,-217.10679931463864,-7273.35099239709,-253.4951582148954,-863.7661415883996,6.133936860436417,884.5683939713906,22175.63326627202,693758.7105480372,1.0000000000000002,25.823301297985722,858.7450926734049
0.640588897224306,-156.54662154258665,-8571.929971987176,-340691.5699320759,-248.8644788883429,-7626.259209937882,-253.50422963109315,-864.3060906279323,6.136427734630647,885.1148258067703,22197.00427721189,694640.2377541019,1.0000000000000007,25.832012383419908,859.2828134233505
0.6406151537884471,-155.34947604002423,-8808.291829530035,-346148.87740876316,-262.48129257058736,-7777.330185238964,-253.49840460410348,-864.767226098348,6.138033035319584,885.5817488227547,22215.01082047189,695394.990566081,1.0000000000000002,25.839141423588615,859.742607399166
0.6406414103525881,-154.22782406041006,-8071.4891903696025,-330012.4710527417,-228.4095472057832,-7399.6512825952,-253.4990985089742,-865.2664297403148,6.140039910970887,886.0870340624285,22234.600328485616,696211.8306196089,1.0000000000000002,25.846971438010428,860.2400626244181
0.6406676669167292,-153.11491660659362,-7126.466604943278,-309274.0302745501,-188.7114621087247,-6960.321652706319,-253.51865843180892,-865.8742345884832,6.143186429419921,886.7017898213021,22258.716160033968,697205.1994321647,1.0000000000000002,25.856823266464517,860.8449665548376
0.6406939234808702,-150.75217115484668,-6263.30040938656,-290524.0866758905,-152.58952086830894,-6561.36300757088,-253.5550280810876,-866.5878353403021,6.147375161355059,887.4230900962599,22287.11703773029,698371.2726850734,1.0000000000000002,25.868490575199473,861.5545995210605
0.6407201800450112,-149.51351044169132,-5417.975551226415,-272049.25576044404,-116.35460188899313,-6161.865196442849,-253.60890236475046,-867.4027840536813,6.152628800757872,888.2465387978676,22319.748932246246,699702.9179574068,1.0000000000000002,25.882035791639055,862.3645030062286
