u,C1,C2,disc,cV,cminus,cplus,M1,M2,M22_0
0.7093548387096774,-4459.849768430835,7721845.753594508,-10997123.05740546,0.04144694589214105,-2229.9248842154175,-2229.9248842154175,111.44532352344098,-4.186595492769439,-15310.99434104613
0.7093285821455364,-4582.076864620271,7895829.390752432,-10587889.169721391,0.041574432490604954,-2291.0384323101357,-2291.0384323101357,111.14455332391782,-4.184927087382221,-15192.680304513326
0.7093023255813953,-4708.909301482596,8070357.322487436,-10107602.480360437,0.04170224024508254,-2354.454650741298,-2354.454650741298,110.82720709208186,-4.180138765782289,-15064.654817782455
0.7092760690172543,-4840.178319285418,8243888.673830817,-9548228.532842655,0.041830320698441045,-2420.089159642709,-2420.089159642709,110.4171721998176,-4.172209618305794,-14926.13864701671
0.7092498124531132,-4977.252789590194,8419907.43514797,-8906584.409108516,0.04195861767929282,-2488.626394795097,-2488.626394795097,110.02377247575514,-4.161491831237327,-14779.933384707785
0.7092235558889722,-5126.051470928799,8616494.698960558,-8189575.113230925,0.042087119540885835,-2563.0257354643995,-2563.0257354643995,109.6209422616138,-4.1527685415994675,-14641.702600861345
0.7091972993248312,-5288.427216454042,8837924.684877846,-7384236.315779544,0.04221587569971151,-2644.213608227021,-2644.213608227021,109.24666870602964,-4.146515042913697,-14513.236749718397
0.7091710427606901,-5462.498641048625,9075940.476668267,-6464870.503214989,0.042344898440001215,-2731.2493205243127,-2731.2493205243127,108.9064361721649,-4.140070589218396,-14385.77160662102
0.7091447861965491,-5649.59437287859,9332366.633294897,-5411549.955118164,0.042474185936213084,-2824.797186439295,-2824.797186439295,108.55272882557216,-4.1336680782360995,-14259.48575867912
0.7091185296324081,-5851.345508480004,9609808.239589617,-4200988.6987493485,0.04260373862987448,-2925.672754240002,-2925.672754240002,108.17540524255398,-4.127503739975008,-14134.868850626537
0.709092273068267,-6068.805989365941,9908866.411424994,-2805059.5091360584,0.04273355606009185,-3034.4029946829705,-3034.4029946829705,107.83058735102651,-4.120915268051133,-14010.44167671607
0.709066016504126,-6307.5925487699715,10244159.433473565,-1190913.972595796,0.0428636440687761,-3153.7962743849857,-3153.7962743849857,107.5224799380415,-4.116561320919658,-13894.674596763209
0.7090397599399849,-6570.750779083239,10621230.767047841,689842.7326316237,0.04299405906570821,-3700.6592480744375,-2870.091531008801,107.20176107499651,-4.114993313156542,-13788.528129070324
0.7090135033758439,-6853.714108406615,11020691.3382019,2890631.7269642875,0.04312480211217001,-4276.949950151198,-2576.7641582554165,106.90442269398162,-4.110912268235616,-13675.690656839119
0.7089872468117029,-7156.378692396424,11437020.370528135,5465674.506873019,0.04325581181141532,-4747.128449281968,-2409.2502431144567,106.52154430511156,-4.103231865234864,-13551.739627242641
0.7089609902475619,-7482.381726646762,11875813.55162054,8482782.096775226,0.04338703179509224,-5197.451665581619,-2284.9300610651435,106.09762637322244,-4.092268968496997,-13418.44826167578
0.7089347336834209,-7835.500865390337,12341907.88207451,12027442.283234678,0.04351840148032064,-5651.780585492019,-2183.720279898318,105.62885311096,-4.078286371180622,-13276.820590740794
0.7089084771192797,-8217.472725916266,12832488.882153535,16196902.472563572,0.04364986460311606,-6121.005136790519,-2096.4675891257475,105.0669478683958,-4.060316169723039,-13123.571229560148
0.7088822205551387,-8633.900518911098,13355201.869647913,21123430.691861674,0.04378133761385795,-6614.961937616785,-2018.9385812943133,104.50593998764907,-4.0383305349714425,-12960.02469167
0.7088559639909977,-9104.325542914148,13957830.392773591,27057422.02026464,0.04391280053458311,-7153.000233711522,-1951.3253092026257,103.94737174978015,-4.019084285748184,-12806.612285248437
0.7088297074268567,-9648.021788011365,14682821.487566635,34353038.47167547,0.044044344143022995,-7754.584151564495,-1893.4376364468703,103.48642832685795,-4.006333797497256,-12675.268187501139
0.7088034508627157,-10278.51731953409,15550503.55950049,43445904.0499603,0.0441760768010151,-8434.934009750728,-1843.5833097833615,103.12916192119033,-3.9996430618659637,-12564.293006773914
0.7087771942985747,-11013.065640239745,16588008.922302237,54935579.107020326,0.04430810659442736,-9212.45979953475,-1800.6058407049945,102.87037627562977,-3.998904063319584,-12472.83456192293
0.7087509377344335,-11877.64776497293,17840277.2669433,69717407.36099324,0.044440544381762356,-10113.671405480365,-1763.9763594925644,102.72821483934757,-4.004888819172932,-12402.874573770065
0.7087246811702925,-12894.545095880465,19330981.210136,88945368.38915096,0.04457350007508856,-11162.815156939512,-1731.7299389409518,102.5815051566525,-4.015045101478404,-12345.256763292937
0.7086984246061515,-14076.978329975876,21046480.620076105,113975396.422306,0.04470697903806612,-12376.452175872942,-1700.526154102934,102.45116196299055,-4.0214486916580885,-12277.217736045097
0.7086721680420105,-15469.881227321304,23042106.463403925,147148799.33381242,0.04484089157115468,-13800.185854659001,-1669.6953726623042,102.23238882892043,-4.02367323911743,-12196.661653489857
0.7086459114778695,-17146.918767330004,25429080.949382868,192300499.4158824,0.04497519083604573,-15507.082163566618,-1639.8366037633868,101.96052633513327,-4.023586690134694,-12109.554928505917
0.7086196549137284,-19203.97296690905,28337422.78456814,255442886.575501,0.0451098231023513,-17593.276845084194,-1610.6961218248553,101.67347985028296,-4.020630334997927,-12014.911003544665
0.7085933983495873,-21787.49124258041,31961147.835221197,346850183.30463326,0.045244738247932834,-20205.702763919155,-1581.7884786612558,101.28167919731905,-4.014422811776512,-11910.870609269494
0.7085671417854463,-25146.25656069824,36654543.02849171,485716046.9024924,0.0453798721775055,-23592.611558870987,-1553.6450018272499,100.9498874262842,-4.005666777155905,-11801.389192782908
0.7085408852213053,-29743.801916005177,43125355.051524036,712192332.2124571,0.04551523920290797,-28215.36688905342,-1528.4350269517563,100.61338555528843,-4.0015949859806295,-11705.827706934684
0.7085146286571643,-36374.68454298641,52494482.180792965,1113139746.8786025,0.04565093514275121,-34869.21676807334,-1505.4677749130751,100.30563965660315,-4.000479521004304,-11619.428641374729
0.7084883720930233,-46672.419218501396,66991291.56097983,1910349549.4636192,0.0457869396268968,-45189.98244979027,-1482.4367687111298,100.02144429052265,-3.9957169626733844,-11524.089170509853
0.7084621155288822,-64865.847687643545,92519197.78631496,3837501405.0913115,0.04592318609253241,-63406.70874771797,-1459.1389399255786,99.62019871667049,-3.987741764295748,-11419.752719329934
0.7084358589647411,-105829.13924979583,149885034.96171945,10600266574.505798,0.046059614969836654,-104393.36762588518,-1435.7716239106594,99.21681801617518,-3.9764697738679873,-11307.572718026438
0.7084096024006001,-284903.58493514947,400357108.97189003,79568624273.01237,0.04619616367731491,-283491.3474450813,-1412.2374900681898,98.7259214668161,-3.9622947127833847,-11187.951561999045
0.7083833458364591,414986.91348945873,-577959020.1117296,174525974447.95444,0.046332766858127775,-1388.07334347305,416374.98683293175,98.1854105553743,-3.943505526401415,-11056.939643063724
0.7083570892723181,120207.46747600536,-165866990.31867465,15113303198.269585,0.04646934356125021,-1364.353913781284,121571.82138978664,97.66096809755688,-3.923175420433701,-10923.518642366316
0.708330832708177,70434.49535853317,-96407787.35317424,5346649285.823927,0.04660593766022031,-1343.1451175289912,71777.64047606217,97.15773535970524,-3.908269447277793,-10805.955395194136
0.708304576144036,49953.42791802916,-67930985.60968763,2767068903.200486,0.04674266161869744,-1324.7541711130907,51278.182089142254,96.77891399017777,-3.89949416129041,-10706.747086002837
0.708278319579895,38831.41249032301,-52537428.12062344,1718028308.4761076,0.046879626432501584,-1308.8462739889837,40140.25876431199,96.47629934603528,-3.896446414297505,-10623.95068101636
0.7082520630157539,31879.077747567837,-42978866.064547986,1188191062.2936668,0.04701694498359297,-1295.5348299580164,33174.612577525855,96.29861859999944,-3.8995193367527308,-10558.693156644462
0.7082258064516129,27140.104582550284,-36514264.731244236,882642335.6767439,0.047154738951773904,-1284.5962713528534,28424.700853903138,96.16387895792333,-3.908904066682372,-10510.255798210173
0.7081995498874718,23686.48097259363,-31801703.798667032,688256196.0597081,0.04729308430447937,-1274.0781808289885,24960.55915342262,96.03660916719558,-3.918291273134679,-10462.017181910049
0.7081732933233308,21034.39083233134,-28150933.521639228,555049331.7738216,0.047431917118559576,-1262.5470658861086,22296.93789821745,95.88659324337848,-3.9228894053766106,-10401.72973165498
0.7081470367591898,18936.135070718705,-25242113.33437771,459545664.7540137,0.04757116580733206,-1250.4405785762538,20186.57564929496,95.63545257797686,-3.924755546712843,-10334.02037684412
0.7081207801950488,17233.279513990954,-22866783.199955646,388453055.60716283,0.04771078033892407,-1237.966470641968,18471.245984632922,95.38169435776601,-3.9239018923086477,-10260.032720880516
0.7080945236309077,15821.645945688104,-20882387.606606133,333854030.8571334,0.047850705400060256,-1225.0134811585785,17046.659426846683,95.06585282806984,-3.920328183650455,-10179.360884014626
0.7080682670667666,14629.203280046,-19190710.918179013,290776432.2816247,0.04799088534050267,-1211.482342111247,15840.685622157247,94.70528672290423,-3.9135154104412218,-10091.067668879186
0.7080420105026256,13614.043353918696,-17746315.903366838,256327440.05584514,0.048131266657297285,-1198.0929389572339,14812.13629287593,94.36637902214338,-3.9056341855620604,-10001.21697449065
0.7080157539384846,12752.395832252289,-16528645.446293391,228738181.2476191,0.04827187323298376,-1185.848454526761,13938.244286779049,94.01546684632939,-3.900716010149002,-9919.22341913378
0.7079894973743436,12008.656155407632,-15480875.103866722,206131323.0742765,0.048412752850779846,-1174.30903309717,13182.965188504802,93.70443903333481,-3.8968820000900037,-9840.920528734883
0.7079632408102026,11356.617569452264,-14560121.248775689,187213247.6138946,0.048553901908599775,-1162.9858225447497,12519.603391997014,93.4117382655672,-3.8925224452636438,-9762.21670219906
0.7079369842460614,10783.625685520106,-13750255.90962713,171287606.56391752,0.04869532144125978,-1152.0317184271535,11935.65740394726,93.0842061791714,-3.8886343021519534,-9684.982323297463
0.7079107276819204,10274.463765932756,-13028564.084447838,157678862.01525646,0.048837012547452915,-1141.2803216736766,11415.744087606432,92.76305918335414,-3.8843437733782404,-9607.521840878597
0.7078844711177794,9821.468755610704,-12387546.24498947,146011433.49739516,0.04897896986960761,-1131.0251651050403,10952.493920715744,92.48511128081552,-3.8805686898044125,-9532.340468465494
0.7078582145536384,9422.75491622474,-11829440.673170075,136106072.9039178,0.04912123243719637,-1121.8479126391703,10544.60282886391,92.2059217929753,-3.8799942153052953,-9465.175103123585
0.7078319579894974,9064.17106295927,-11326894.446754063,127466774.84560445,0.04926384609737519,-1112.973698626025,10177.144761585296,91.93921781627681,-3.879567873571386,-9398.956283952737
0.7078057014253563,8732.317876266447,-10853048.395407865,119665569.073794,0.04940676660275361,-1103.4290050713198,9835.746881337767,91.65305143637262,-3.87566105879699,-9325.149191817509
0.7077794448612152,8424.170515959391,-10404506.945473284,112584676.66385265,0.04954992751490819,-1093.2110736084996,9517.38158956789,91.28213900823533,-3.868702438738215,-9244.31784194966
0.7077531882970742,8136.847264824517,-9979221.699104015,106125170.20749828,0.04969326473053729,-1082.4299426638736,9219.27720748839,90.90630672178985,-3.858489024552656,-9156.87232833272
0.7077269317329332,7867.968591763716,-9573916.58408128,100200596.09730543,0.049836712678145746,-1071.0280941453993,8938.996685909115,90.43977630402406,-3.845388019371373,-9063.055452560142
0.7077006751687922,7612.549860613675,-9180447.164996728,94672704.0403162,0.049980199438197,-1058.720034755207,8671.269895368881,89.93721015979928,-3.8277650460798256,-8959.870103054847
0.7076744186046511,7376.071186027025,-8813951.692933267,89662232.91307119,0.05012364551284245,-1046.471586014501,8422.542772041526,89.44881214182638,-3.8091690107996987,-8855.791416551363
0.7076481620405101,7168.092892032834,-8498052.175933437,85373764.41254538,0.05026710717601901,-1035.849776101169,8203.942668134003,88.9862842246148,-3.796100669108529,-8765.193693563391
0.707621905476369,6987.186696779527,-8231220.180406428,81745658.65727851,0.05041070424608293,-1027.0719416222746,8014.258638401801,88.64084284022228,-3.7889409927094513,-8689.396354946164
0.707595648912228,6830.38260311654,-8006775.838133081,78681229.8574894,0.05055455408299422,-1019.9307333323545,7850.313336448895,88.36672053835031,-3.7873299542512027,-8626.894653308365
0.707569392348087,6696.509625675558,-7823581.616643053,76137567.63333762,0.05069877589007051,-1014.5873695399428,7711.096995215501,88.2134221149255,-3.791741935288362,-8578.851606229091
0.7075431357839459,6583.204945596299,-7676038.340811628,74042740.71897008,0.05084349837811765,-1010.8021083334897,7594.0070539297885,88.08407743250153,-3.802059105117583,-8543.873884543098
0.7075168792198049,6477.815554582937,-7536779.6053430075,72109212.78056867,0.05098878879165634,-1006.9494029657958,7484.764957548732,87.96755772085736,-3.811500019432886,-8507.187956290909
0.7074906226556639,6373.3221587483495,-7390774.602053391,70182333.74740627,0.05113456786647109,-1002.0837728281613,7375.405931576511,87.81932724584091,-3.8163005367389458,-8460.557856940775
0.7074643660915229,6272.843840044662,-7244900.4948791005,68328171.82110266,0.051280767237705714,-996.6209003795661,7269.464740424228,87.57736067427874,-3.8186740864942936,-8408.314944932277
0.7074381095273818,6175.9102423171,-7099691.855635402,66540634.743698865,0.05142733230085548,-990.6670341685058,7166.577276485606,87.34060433164895,-3.818276992039049,-8350.686229878711
0.7074118529632408,6082.075343883489,-6954028.210842892,64807753.33204703,0.051574205339513894,-984.1254717099209,7066.20081559341,87.03327984029117,-3.8152343971751588,-8287.437203903439
0.7073855963990997,5990.461094017943,-6806977.166978337,63113532.786855996,0.05172132602571344,-976.9707566404295,6967.431850658372,86.69998302191024,-3.809040268598886,-8218.032666160792
0.7073593398349587,5905.073700943556,-6668047.4362757355,61542085.15867817,0.05186864517690846,-969.9013312806815,6874.975032224238,86.3818974956811,-3.8024534515499644,-8148.57849624469
0.7073330832708177,5830.3247965054425,-6546663.993858577,60179343.20818053,0.05201619839461333,-963.6049061940321,6793.929702699475,86.05621763007639,-3.7987552897497907,-8085.544774774367
0.7073068267066767,5762.669788501978,-6435788.161670014,58951515.73799348,0.05216402812897288,-957.6596270394975,6720.329415541475,85.76952234951402,-3.7957332523029765,-8024.72610965572
0.7072805701425356,5699.955509135994,-6330846.390934922,57812878.369869456,0.052312129337712364,-951.7612675727078,6651.716776708702,85.49453963805226,-3.7922592790634746,-7963.601124686374
0.7072543135783946,5642.996522836173,-6233389.913231285,56776969.409666285,0.05246050310165392,-946.0264368973167,6589.02295973349,85.18323714820374,-3.7892660744177893,-7903.646589161412
0.7072280570142535,5590.305096016736,-6140894.316776619,55815088.33365716,0.052609150690151006,-940.3222656417374,6530.627361658473,84.88748287984642,-3.78574808213196,-7843.269718837367
0.7072018004501125,5543.771616053812,-6057728.467899402,54964317.6025615,0.052758067096611835,-935.0103869912896,6478.782003045102,84.63349977504544,-3.7831675648866523,-7785.581410133986
0.7071755438859715,5506.23862281791,-5989204.440364161,54275481.53286832,0.05290730448391285,-930.4754522990561,6436.714075116966,84.36689313472057,-3.783774049428783,-7734.467967065109
0.7071492873218305,5471.866674991022,-5923717.000175591,53636192.909579664,0.05305689783533619,-925.9033911687966,6397.770066159818,84.12182767187831,-3.7835798723362717,-7682.325541522758
0.7071230307576895,5436.516634066418,-5852488.381303808,52965666.63769609,0.053206788309010704,-920.617424102234,6357.134058168653,83.83766185749624,-3.7799075182114055,-7623.574452306178
0.7070967741935483,5400.858646604313,-5776781.804914329,52276401.3402579,0.05335690811862213,-914.6917445273116,6315.550391131625,83.48714892607947,-3.7732708068730925,-7559.136950817117
0.7070705176294073,5364.762850041606,-5697138.177543535,51569233.14736067,0.05350718847423475,-908.2046395152038,6272.96748955681,83.12460194594374,-3.76357351030585,-7489.376679004165
0.7070442610652663,5327.859950618955,-5612311.457639545,50835337.48396759,0.05365756218467143,-901.015237592384,6228.875188211339,82.67216053277156,-3.7507372606513805,-7413.679062321904
0.7070180045011253,5288.838295460877,-5520519.996364521,50053890.5009916,0.05380794447742366,-893.019562020997,6181.857857481874,82.20561707092415,-3.733601500141112,-7330.583913594969
0.7069917479369843,5254.314783814708,-5435180.676469393,49348546.55329137,0.05395827363559447,-885.2686412388025,6139.58342505351,81.74683826974967,-3.716962483272657,-7249.366933642857
0.7069654913728431,5231.536616420158,-5370653.033485552,48851587.502887085,0.054108632072949844,-878.9272258417463,6110.463842261905,81.33347692003065,-3.7061306534573575,-7180.117439959519
0.7069392348087021,5220.393973563635,-5326802.234641783,48559722.17778665,0.054259146540708285,-874.0433241678538,6094.437297731489,81.0237278690003,-3.7009595721476356,-7122.7463737309845
0.7069129782445611,5220.430879515306,-5302097.0066249855,48461286.59429689,0.05440994107268512,-870.491621828286,6090.922501343592,80.7859956906514,-3.7011969628495374,-7076.298798450549
0.7068867216804201,5232.3825163125375,-5298257.588301881,48570857.15022065,0.054561141642785506,-868.44850623189,6100.8310225444275,80.65872761276768,-3.707485406402896,-7042.0113631301265
0.7068604651162791,5254.1335092819345,-5310318.735183784,48847193.87409443,0.054712881310570505,-867.4716223873356,6121.60513166927,80.52962878720909,-3.718716860649108,-7016.786105592955
0.706834208552138,5275.816433002956,-5319324.532238291,49111537.1636972,0.054865197398578605,-866.072989344852,6141.889422347807,80.42163403371225,-3.727477091478358,-6987.270364084851
0.706807951987997,5294.558787963248,-5319346.5370165985,49309738.907265246,0.055017989781462696,-863.7652834351006,6158.324071398349,80.25972481428373,-3.731975811813708,-6949.837976874976
0.7067816954238559,5313.154376125184,-5315684.767935157,49492348.49627882,0.05517119923329126,-860.962736951722,6174.117113076906,80.02327924141989,-3.7343889352533424,-6908.36790829344
0.7067554388597149,5331.006206553855,-5307757.879448379,49650658.69210924,0.05532476516018607,-857.6580728584067,6188.664279412262,79.79441348314926,-3.7339600499148484,-6862.200931189192
0.7067291822955739,5348.118299154977,-5294822.201423523,49781658.14745042,0.0554786280601298,-853.746760171885,6201.865059326861,79.48535417566679,-3.7308730814379,-6811.136268707909
0.7067029257314328,5364.424455518756,-5277536.409600629,49887195.377370216,0.05563272126363933,-849.3311804889977,6213.755636007754,79.1806300208141,-3.7248967991724586,-6755.493733946451
0.7066766691672918,5385.1439424580585,-5265576.149959797,50062079.88083191,0.05578701233393592,-845.156109080137,6230.3000515381955,78.8743898136472,-3.7197763121027685,-6701.818622375073
0.7066504126031508,5412.764898095499,-5263402.708726819,50351634.676962055,0.05594155402344813,-841.561838739266,6254.326736834765,78.5744215996317,-3.7171713557509483,-6652.973677015604
0.7066241560390097,5444.021900172607,-5265099.852654775,50697773.86017807,0.05609637288265032,-838.1075121343733,6282.12941230698,78.31066769698677,-3.7146478354335617,-6604.9171290561635
0.7065978994748687,5478.491608943398,-5269431.136549778,51091594.85546234,0.05625146497233484,-834.6734327055465,6313.165041648945,78.04318736505459,-3.7119502324705733,-6556.925158435985
0.7065716429107276,5516.673574576645,-5277137.740643399,51542238.29100585,0.05640683108469676,-831.3093753231769,6347.9829498998215,77.74606449772905,-3.709578520255096,-6509.655653511585
0.7065453863465866,5557.823407504183,-5287118.871085894,52037876.51334499,0.05656247159356426,-827.9524645159968,6385.77587202018,77.4773281640948,-3.7067099324049884,-6462.130162478847
0.7065191297824456,5605.344074183708,-5305381.804658955,52641409.40862222,0.05671838932678705,-825.0479565343844,6430.392030718092,77.24085087630502,-3.7055817893390226,-6418.115012374378
0.7064928732183046,5660.527020375575,-5333647.811642134,53376157.39497052,0.05687465151327796,-822.6858938886812,6483.212914264257,76.98520811449022,-3.70714040674075,-6378.737994568946
0.7064666166541635,5716.549789548316,-5359963.882306952,54118797.0256127,0.057031265294175425,-819.9990559265202,6536.548845474836,76.75682330115939,-3.7065676022451215,-6336.307385524313
0.7064403600900224,5770.982092343792,-5379375.847620253,54821737.70063375,0.05718815645949736,-816.5940994127432,6587.576191756535,76.45953878655712,-3.7026840834039993,-6288.307263653693
0.7064141035258814,5824.7837211780015,-5393539.453542779,55502263.21267137,0.057345255569236,-812.6001935190134,6637.383914697015,76.13032998277355,-3.695773738588723,-6235.574785840518
0.7063878469617404,5878.295907987448,-5403000.732827478,56166365.713171884,0.05750248850483968,-808.0631994233036,6686.359107410752,75.76228545222878,-3.68610912466358,-6178.617099822137
0.7063615903975994,5929.520542618416,-5404209.897258463,56776053.45436764,0.05765978626026346,-802.7340370596726,6732.254579678089,75.31981326587254,-3.6727209517980484,-6115.7177408685675
0.7063353338334584,5979.4283963033695,-5399341.235759601,57350928.88955749,0.057817046870759205,-796.8056053604232,6776.234001663793,74.88748578089888,-3.6558034779065256,-6047.9019528215385
0.7063090772693172,6038.046647904893,-5405376.745497124,58079514.30426401,0.05797425398888133,-791.4725199064605,6829.519167811353,74.45296617605985,-3.641670135631606,-5985.209875052731
0.7062828207051762,6111.1885271456995,-5432362.747230474,59076076.20323912,0.05813152233100949,-787.4538822106219,6898.642409356322,74.09710636418049,-3.633410127798305,-5932.923197362144
0.7062565641410352,6198.726238711005,-5479509.559908452,60342245.222118095,0.05828898317532821,-784.6504369454437,6983.376675656449,73.82081730607726,-3.630560207585158,-5890.113119024752
0.7062303075768942,6301.053973818963,-5547290.040554063,61892441.343196,0.058446767860052484,-783.0604769457459,7084.114450764709,73.63099526451151,-3.6331290407475567,-5856.645645370966
0.7062040510127532,6420.020633168972,-5638259.388174429,63769702.48301305,0.058605012501614866,-782.7864000983532,7202.807033267325,73.51536199080954,-3.6418241620915217,-5833.346253868298
0.7061777944486122,6549.923393506808,-5741903.705210919,65869111.28165141,0.05876384054065217,-783.0276847522764,7332.951078259084,73.39111594249695,-3.6532409301722475,-5814.2199953449535
0.706151537884471,6679.500217904377,-5839467.466785119,67973593.02812509,0.05892323087487504,-782.5548599979829,7462.05507790236,73.28083470900646,-3.6606975910479007,-5789.128613763494
0.70612528132033,6809.120608944524,-5930561.531808793,70086369.59438822,0.05908308010538068,-781.319817867251,7590.440426811775,73.09040793274964,-3.664767209959632,-5758.459789220147
0.706099024756189,6941.4948917508855,-6019703.6426414605,72263165.90276948,0.059243332836215024,-779.6397689195069,7721.134660670392,72.86780588603813,-3.666675606765818,-5724.477216525198
0.706072768192048,7075.935138709381,-6105538.537836206,74491012.23856698,0.059403923951080496,-777.4412246811362,7853.376363390517,72.62601336599639,-3.665884151288189,-5686.546464579609
0.706046511627907,7211.658621566863,-6186286.769447102,76753167.15180808,0.059564791133703374,-774.6149347186183,7986.273556285481,72.31951449068893,-3.6622301766316494,-5644.204791973163
0.7060202550637659,7351.218847202483,-6266492.692423358,79106389.30915843,0.05972586459210715,-771.4792113699132,8122.698058572396,72.03909311542454,-3.6565542750698845,-5599.373418753276
0.7059939984996249,7503.115763641624,-6359091.218159256,81733111.03524445,0.05988714636658943,-768.7604431217037,8271.876206763327,71.73974159186837,-3.653143167139611,-5558.165088047953
0.7059677419354838,7666.885939566794,-6463330.808176331,84634463.24303234,0.060048698876621585,-766.4065724036168,8433.29251197041,71.4664030106434,-3.6513526030694856,-5519.824735180005
0.7059414853713428,7838.836310894442,-6572873.826717386,87738850.01586673,0.0602105258116767,-764.032762835865,8602.869073730308,71.22190945278035,-3.6491071580923746,-5481.293912259453
0.7059152288072018,8020.862428519002,-6689509.547597462,91092272.2876176,0.060372627276652754,-761.6823711347524,8782.544799653755,70.94886188446375,-3.6471651785508055,-5443.326241701568
0.7058889722430608,8212.371644004805,-6812203.417337939,94691861.68860593,0.06053500415399857,-759.3013501265596,8971.672994131364,70.67012869069175,-3.645044921562966,-5405.360298782327
0.7058627156789197,8414.66020088754,-6943042.283444647,98578675.43017931,0.06069765191901864,-757.0096197551638,9171.669820642703,70.42993452034881,-3.6429922695713914,-5368.032030817812
0.7058364591147787,8634.726229324428,-7091649.117168147,102925093.52405584,0.06086060143711651,-755.2371436879312,9389.963373012359,70.19424541736257,-3.643669123325306,-5334.889197529265
0.7058102025506376,8868.91195107656,-7251932.052311083,107665327.40519297,0.0610239158004237,-753.6392289947134,9622.551180071274,69.95760556672606,-3.645293755666612,-5303.302787080088
0.7057839459864966,9108.179858501126,-7409268.27107711,112596013.41911402,0.061187557754707744,-751.4735049926376,9859.653363493762,69.72410210721023,-3.6437787204243697,-5267.542226419639
0.7057576894223556,9352.6062703842,-7562133.414747147,117719777.70781845,0.0613514480150839,-748.6341388189658,10101.240409203165,69.4124289332277,-3.6392907878221696,-5227.428893650374
0.7057314328582145,9602.431672749588,-7711389.03317608,123052250.16252877,0.0615155126692233,-745.2301013976275,10347.661774147215,69.09789793849828,-3.63170347277857,-5183.336591970177
0.7057051762940735,9858.519187346852,-7856764.853240362,128617459.98024748,0.06167967461212917,-741.222307810951,10599.741495157803,68.70871098212963,-3.6214488222045627,-5135.528066325706
0.7056789197299325,10116.939254808285,-7992316.988102795,134321727.837892,0.06184385405275382,-736.3929213948368,10853.332176203123,68.28554121552754,-3.606942369250115,-5082.132095164042
0.7056526631657914,10386.09175349249,-8130715.347175212,140393763.30066556,0.06200795273217297,-731.347832754027,11117.439586246517,67.87843314972027,-3.591010123034346,-5027.437499246249
0.7056264066016504,10685.490669465878,-8299702.959052467,147378522.68345222,0.062172025622429426,-727.2324799598837,11412.723149425761,67.48019858010359,-3.5800520686201245,-4980.10445289751
0.7056001500375093,11019.399270137528,-8505910.573927293,155450802.57041666,0.062336210507028915,-724.295924971696,11743.695195109223,67.18032831173045,-3.574681049156594,-4941.31411319004
0.7055738934733683,11388.425648352964,-8748744.869740276,164691218.22702473,0.0625006431516984,-722.3909937911021,12110.816642144066,66.94025561864267,-3.5745072365499047,-4910.159946787961
0.7055476369092273,11797.791167793888,-9034810.714662476,175327119.29752538,0.06266546118575682,-721.6617811880642,12519.452948981952,66.8014438482452,-3.579975573582715,-4887.328694444163
0.7055213803450863,12248.1527038013,-9363448.19824786,187471037.44862652,0.06283081260486263,-721.9268150688658,12970.079518870165,66.67565042312637,-3.5910133572923812,-4872.0315458022405
0.7054951237809453,12719.76153347994,-9705356.073398251,200613757.76218897,0.06299677463930059,-722.0285408230156,13441.790074302955,66.56332159605401,-3.601192111827347,-4855.671137552015
0.7054688672168041,13200.882818347349,-10041827.752203105,214430618.19255066,0.0631632553470292,-721.2834250534124,13922.166243400761,66.42733397120477,-3.607014608197388,-4833.502657530725
0.7054426106526631,13697.773222851234,-10380287.786555527,229150142.4108824,0.06333017695710742,-719.9663797957483,14417.739602646983,66.20972017664857,-3.6105798404990956,-4808.019610542873
0.7054163540885221,14210.89550177486,-10721632.883180285,244836082.49508607,0.06349747601058275,-718.1716559965425,14929.067157771402,66.00046372246752,-3.6115156238515245,-4779.325872412436
0.7053900975243811,14738.332880732642,-11061992.67873102,261466426.818209,0.063665086381597,-715.7953223479744,15454.128203080616,65.72672580965337,-3.609941819581834,-4747.232696212312
0.7053638409602401,15279.56946352845,-11400341.900173767,279066610.59148616,0.06383293778769122,-712.858720932144,15992.428184460594,65.44235148622356,-3.605422014085355,-4711.556296994934
0.705337584396099,15847.043698845893,-11754101.47114987,298145199.87773085,0.06400097973589393,-709.9189460787347,16556.962644924628,65.1661305566442,-3.6009088654719523,-4676.236397499343
0.7053113278319579,16451.02394993904,-12137910.883191012,319187832.534232,0.06416925915942535,-707.4023385990367,17158.426288538078,64.88250629382452,-3.599011991272564,-4644.470266559635
0.7052850712678169,17083.74625588058,-12540877.163085442,342017894.7876555,0.06433781714304661,-704.989783172532,17788.73603905311,64.6339746645921,-3.5975124518473742,-4613.639496014819
0.7052588147036759,17740.21868755991,-12955991.073741417,366539323.3774156,0.06450664823958792,-702.4990178085354,18442.717705368446,64.39217577202497,-3.595660420695835,-4582.639811230211
0.7052325581395349,18422.943301248768,-13385886.439671336,392948385.6397122,0.06467575351126953,-699.9912287859024,19122.93453003467,64.11413800353013,-3.5942351572807363,-4552.206039220247
0.7052063015753938,19125.601412282693,-13824529.853067392,421086748.7937793,0.06484513407519116,-697.3984731360633,19822.999885418758,63.86093153095533,-3.592255303974777,-4521.4486053062565
0.7051800450112528,19855.621513133483,-14284034.148648145,451381842.26740175,0.06501478797388481,-695.063645724309,20550.685158857792,63.640877569661406,-3.591622859338991,-4492.755192380089
