u,x,M11_1,M13_1,M33_1,M12_0,M23_0,M22_0,Mcal1,Mcal2,cond55,cond56,disc,cV,cminus,cplus
0.6106564141035259,1.6375820787341602,1284.3499747283715,-12801.834746323237,107903.12660027723,-501.72665273058703,-1733.8932676674003,-49.20922360032605,4005.5931832703814,-8.504158971651387,-3990.9907767991594,-24166.97678974198,16024675.287654925,0.9999999999999997,-3997.0369997366342,6.0462229374745675
0.6106826706676669,1.637511670188197,1290.1097530537697,-11476.275135899883,87097.88659281515,-428.6535745755145,-2299.4262471051416,-49.182928405053254,3570.807958336047,-4.284779761449191,-3560.439998234524,-21583.208196482025,12763065.813814186,0.9999999999999996,-3566.4916619540063,6.0516637194821215
0.6107089272318079,1.6374412676964654,1295.7146155634368,-10061.405781405241,64867.376246553475,-346.93317483064277,-2931.7339219928554,-49.0426779874977,3109.545582314186,0.3926260017229936,-3103.884100686049,-18787.37648526266,9709246.016432693,1.0000000000000002,-3109.9252030466005,6.041102360551349
0.6107351837959489,1.637370871258184,1301.1108490912359,-8550.780416145542,41116.94667194854,-255.8746796708819,-3636.5604778309876,-48.78185082815299,2620.01569202023,5.562775672959174,-2619.5681713049694,-15777.736119334062,6925248.3485913975,1.0000000000000002,-2625.577415605122,6.009244300152432
0.6107614403600901,1.6373004808725715,1306.3224202070066,-7386.695261004661,22813.538164641046,-196.0733084866622,-4093.6316575316523,-48.400750027666106,2244.3573078921386,8.896833604799479,-2247.3022707350356,-13409.124256416437,5104003.993076513,0.9999999999999993,-2253.253276950619,5.95100621558322
0.6107876969242311,1.6372300965388489,1311.367675096431,-5345.292008858138,-9364.547842878324,-76.48729899613022,-5022.265800612216,-47.93100246563055,1589.7578630461865,15.607671804144497,-1599.4827368831693,-9387.6844900138,2595895.7635473288,1.0000000000000004,-1605.3305571021774,5.847820219008099
0.6108139534883721,1.6371597182562343,1316.0623175856313,-3041.9108483226155,-45690.87705121433,56.513778181507796,-6053.951273381176,-47.23562037330387,855.1407934789645,23.01310415691974,-872.3675375128495,-4877.767682686677,780536.1912369796,1.0,-877.9235652534632,5.556027740613672
0.6108402100525131,1.6370893460239484,1320.5903325474999,-3429.30456950441,-39476.704910086366,29.033987387858666,-5816.489262686853,-46.476936395220385,981.6766488696735,21.282040775866324,-997.2761257736967,-5535.153892159797,1016700.2866068333,1.0000000000000007,-1002.7958473667752,5.519721593078486
0.6108664666166541,1.6370189798412105,1325.3789396105997,-5964.812756111825,738.8074526204491,-116.66729952735864,-4644.571125206305,-45.85142817220674,1790.0162751300136,12.911179579852538,-1797.3320278653669,-10059.223446018108,3270639.312174704,1.0,-1802.9114607244692,5.579432859102212
0.6108927231807952,1.6369486197072405,1330.550309491807,-8577.060033312378,42196.90032947199,-274.9031261025253,-3375.584530591998,-45.464514155385125,2618.3523387271553,3.9148538427218633,-2616.729501349429,-14514.299671291654,6905330.481917598,1.0000000000000007,-2622.264526334715,5.535024985285872
0.6109189797449363,1.6368782656212586,1336.1084943808166,-11059.046254464633,81614.22397250817,-415.0846928415167,-2251.184696172041,-45.27830628663774,3401.066386163986,-3.9920082897649896,-3391.5697971360446,-18605.097337594947,11577166.07819581,1.0000000000000004,-3397.0466419658314,5.476844829786614
0.6109452363090773,1.636807917582485,1342.0241383033106,-13566.976910510675,121469.19567513237,-563.678405392431,-1061.8004006438932,-45.30101634412153,4187.774819186573,-12.294988002491879,-4169.982881614556,-22657.923070729405,17479388.92524136,1.0000000000000002,-4175.409396937186,5.426515322629257
0.6109714928732183,1.6367375755901403,1348.304908983522,-16153.024628984269,162594.95959211278,-710.977768110891,115.77004864472565,-45.529917741116336,4994.883385717373,-20.451436493611645,-4968.917628514061,-26830.530471109556,24797464.52084224,1.0000000000000007,-4974.3114464846,5.393817970539658
0.6109977494373593,1.636667239643445,1355.0029410669406,-18927.394252878927,206747.0060434573,-867.6648877494719,1366.3431162619872,-45.9713014176738,5856.827173566232,-29.05275527395773,-5822.217107387396,-31346.40147665887,34023597.651461095,1.0000000000000002,-5827.596066587465,5.378959200069403
0.6110240060015003,1.6365969097416193,1362.1109836714495,-21375.23659614615,245723.50533453858,-1015.8428670473484,2547.5645447094175,-46.6318900842414,6611.928305382907,-37.108089724721246,-6569.193631628173,-35429.887259832576,43296024.51886347,0.9999999999999997,-6574.582549782528,5.388918154355451
