u,x,leading_power,root0,root1,root2
0.7010840210052512,1.42636256146039,3,-278.49732972798296,0.09465474039561328,13883.373009297662
0.7010577644411102,1.4264159827075154,3,-274.8327345840015,0.09486397852360823,12819.860604273994
0.7010315078769692,1.4264694079563391,1,-706609946268.8903,-1166.2504788645795,0.09507388779572401
0.7010052513128282,1.426522837207311,3,-301.9655595523982,0.09528436623464619,10507.646486567459
0.7009789947486872,1.4265762704608815,3,-415.1304577317467,0.09549530601640142,9621.873389340612
0.7009527381845461,1.4266297077174996,3,-366.3768089785859,0.09570662684615673,8843.460795041641
0.700926481620405,1.4266831489776153,3,-608.3688436223357,0.09591824377932975,8148.523052010087
0.700900225056264,1.4267365942416783,3,-554.349644452614,0.09613006715810324,7563.832408978316
0.700873968492123,1.426790043510139,1,-187864304879711.78,-878.1391415944348,0.09634203547295309
0.700847711927982,1.4268434967834474,1,-567745192318074.9,-847.0461464872942,0.09655421083566028
0.700821455363841,1.4268969540620533,3,-493.8018278763119,0.09676663889223021,6297.4193815898025
0.7007951987996999,1.4269504153464077,1,-6344534951400826.0,-793.8652058660014,0.09697931361953792
0.7007689422355589,1.4270038806369598,1,-2.3812691839798132e+16,-770.9369486974433,0.09719223606756197
0.7007426856714178,1.4270573499341606,3,-460.18199046885866,0.09740540611068346,5354.043071980462
0.7007164291072768,1.4271108232384602,3,-377.38914988712406,0.09761883148475642,5169.699917267713
0.7006901725431358,1.4271643005503094,1,-2.2375414867845018e+18,-713.9899624408258,0.09783260669130718
0.7006639159789947,1.4272177818701586,3,-485.6116419148167,0.09804672641232226,4640.485935090977
0.7006376594148537,1.4272712671984582,3,-604.1486090004736,0.09826108275104707,4386.327352213214
0.7006114028507127,1.427324756535659,3,-742.2982447036952,0.09847557632362741,4174.313390523813
0.7005851462865716,1.4273782498822118,3,-941.1088793801171,0.09869010178340683,3994.9200989984056
0.7005588897224306,1.4274317472385674,1,-6.832524194592587e+22,-640.4696535108825,0.09890455792405982
0.7005326331582895,1.4274852486051768,3,-1156.449214382579,0.09911880409780813,3676.451163487508
0.7005063765941485,1.4275387539824904,3,-752.7715285070058,0.09933288278285526,3487.0640271455622
0.7004801200300075,1.42759226337096,3,-518.107087762611,0.09954697425775355,3395.688403046811
0.7004538634658665,1.4276457767710358,3,-337.55684748774513,0.09976126018021286,3402.6652101064283
0.7004276069017255,1.4276992941831697,1,-1.0680290332391612e+30,-588.0885495651457,0.0999759236917087
0.7004013503375843,1.4277528156078123,3,-230.98660477686502,0.10019116008859312,3624.7712406892733
0.7003750937734433,1.4278063410454156,1,-2.0243053915812006e+34,-574.2946705446132,0.10040707221318951
0.7003488372093023,1.4278598704964305,3,-281.6024848972745,0.1006235377189296,3109.606959707453
0.7003225806451613,1.4279134039613082,3,-360.3143392041595,0.10084045542918843,2949.909787772565
0.7002963240810203,1.4279669414405003,3,-401.47933616514376,0.10105774018343583,2798.3058401827757
0.7002700675168791,1.428020482934459,1,-6.833541028733442e+47,-547.2530594403747,0.10127530528397863
0.7002438109527381,1.428074028443635,1,-1.08250270620377e+53,-540.5823493213691,0.10149305631462317
0.7002175543885971,1.4281275779684806,1,-3.0762041738033584e+59,-534.1584137121247,0.0
