A0,A1,A2,A3,vend,vend_err,minK,uK,minA7,maxA6,minOdd,minCrT,max_df4,f4min,f4max,f2Y_needed_maxabs
9.75,0,0,0,8.237579234143745,-12.441399965875185,6.994333125508584,0.6201350337584396,-25.189365048154684,2.920072798593625,-0.06529314400916675,-31.923553077684932,9.75,-3.3438549658915457,8.652720921381452,124.44800000567976
10.0,0,0,0,8.384250670532293,-12.294728529486637,6.9969281089976025,0.6201087771942986,-25.92665802975493,3.0058432801584094,-0.08207609803889881,-14.596429287223195,10.0,-3.3438549658915457,8.9027140252882,127.78037913923538
10.25,0,0,0,8.530922106924494,-12.148057093094435,6.999482342559968,0.6200825206301576,-26.663951011355174,3.091613761723194,-0.09878920299424998,-32.312722961148815,10.25,-3.3438549658915457,9.1527083158153,131.11275827279934
10.5,0,0,0,8.677593543314465,-12.001385656704464,7.001976663207662,0.6200825206301576,-27.401256579635653,3.1773842432879786,-0.11543335824382461,-16.008694650758574,10.5,-3.3438549658915457,9.40270390230466,134.4451374063583
10.75,0,0,0,8.824264979703276,-11.854714220315653,7.00443213141398,0.6200562640660164,-28.138563524460302,3.2631547248527637,-0.13200944615859,-12.884408470201635,10.75,-3.3438549658915457,9.65269948879402,137.77751653991453
11.0,0,0,0,8.970936416093245,-11.708042783925684,7.006857154432229,0.6200300075018754,-28.87587046928495,3.3489252064175483,-0.14851899894117804,-13.200429292910401,11.0,-3.3438549658915457,9.902695075283383,141.10989567347337
11.25,0,0,0,9.117607852484392,-11.561371347534537,7.009226597257481,0.6200300075018754,-29.613177414109604,3.4346956879823325,-0.16496246905447975,-17.4409450793916,11.25,-3.3438549658915457,10.152690661772745,144.44227480703498
11.5,0,0,0,9.264279288876141,-11.414699911142788,7.011562593780523,0.6200037509377344,-30.35048435893425,3.5204661695471176,-0.18134047521468344,-41.20988587974391,11.5,-3.3438549658915457,10.402686248262105,147.77465394059791
11.75,0,0,0,9.410950725265531,-11.268028474753399,7.013871483451867,0.6200037509377344,-31.087798587654948,3.6062367603596575,-0.19765376975458926,-9.630660582235993,11.75,-3.3438549658915457,10.652681834751466,151.1070330741555
12.0,0,0,0,9.557622161657296,-11.121357038361634,7.016122946927743,0.6199774943735934,-31.825117906625106,3.692007447630103,-0.2139030831525397,-25.69917616025807,12.0,-3.3438549658915457,10.902677421240828,154.43941220771842
12.25,0,0,0,9.704293598046359,-10.97468560197257,7.018352416528494,0.6199512378094524,-32.56243722559527,3.777778134900549,-0.23009061214972193,-10.861374636936372,12.25,-3.3438549658915457,11.15267300773019,157.77179134127525
12.5,0,0,0,9.850965034436324,-10.828014165582605,7.0205438821338255,0.6199512378094524,-33.29975654456542,3.863548822170995,-0.24621563880442365,-308.3440352330755,12.5,-3.3438549658915457,11.40266859421955,161.1041704748342
12.75,0,0,0,9.99763647082646,-10.681342729192469,7.022696330468078,0.6199249812453114,-34.037075863535584,3.9493195094414406,-0.2622788203917279,-53.81816940165286,12.75,-3.3438549658915457,11.65266418070891,164.4365496083934
13.0,0,0,0,10.144307907216985,-10.534671292801944,7.024830889778466,0.6199249812453114,-34.77439518250574,4.035090196711887,-0.2782819601069655,-22.389379284491437,13.0,-3.3438549658915457,11.902659767198273,167.76892874195357
13.25,0,0,0,10.2909793436084,-10.387999856410529,7.026910499529832,0.6198987246811702,-35.5117145014759,4.120860883982332,-0.294225561984494,-20.13495848825712,13.25,-3.3438549658915457,12.15265711684937,171.10130787551574
13.5,0,0,0,10.437650779992916,-10.241328420026013,7.028975905170194,0.6198724681170292,-36.24904164452382,4.206631571252778,-0.3101093752641142,-22.691711052725896,13.5,-3.3438549658915457,12.402654634244843,174.43368700906225
13.75,0,0,0,10.584322216393732,-10.094656983625198,7.031000175858129,0.6198724681170292,-36.98637174842272,4.292402258523225,-0.3259354776641623,-35.05271772553252,13.75,-3.3438549658915457,12.652652151640316,177.76606614264585
14.0,0,0,0,10.73099365278227,-9.947985547236659,7.03300000821444,0.6198462115528882,-37.72370185232162,4.37817294579367,-0.34170392028685015,-240.92405637144526,14.0,-3.3438549658915457,12.902649669035787,181.0984452762015
14.25,0,0,0,10.877665089169799,-9.80131411084913,7.034970861814324,0.6198462115528882,-38.461031956220516,4.463943633064116,-0.357414395195768,-9.590218276591122,14.25,-3.3438549658915457,13.15264718643126,184.43083296554653
14.5,0,0,0,11.024336525559963,-9.654642674458966,7.0369107775127215,0.6198199549887472,-39.19836206011941,4.549714320334562,-0.37307010536866136,-17.55172237801708,14.5,-3.3438549658915457,13.402644703826732,187.76322887497935
14.75,0,0,0,11.171007961947236,-9.507971238071693,7.038829342713036,0.6198199549887472,-39.935692164018306,4.635485007605008,-0.388668833293609,-194.5795690330075,14.75,-3.3438549658915457,13.652642221222203,191.0956247844055
15.0,0,0,0,11.317679398339669,-9.36129980167926,7.040715239992906,0.6197936984246062,-40.673022267917204,4.721255694875454,-0.4042133686342271,-12.68748004802891,15.0,-3.3438549658915457,13.902639738617676,194.42802069384337
15.25,0,0,0,11.464350834731688,-9.214628365287242,7.042582628423933,0.6197936984246062,-41.410352371816096,4.807026382145899,-0.4197029311390328,-116.47143060946044,15.25,-3.3438549658915457,14.152637256013149,197.7604166032803
15.5,0,0,0,11.61102227112137,-9.067956928897559,7.044420257402075,0.6197674418604651,-42.147682475715,4.892797069416346,-0.4351389124105358,-15.019496728986722,15.5,-3.3438549658915457,14.402634773408622,201.09281251271202
15.75,0,0,0,11.757693707512457,-8.921285492506472,7.0462375637455725,0.6197674418604651,-42.8850172486254,4.978567756686792,-0.45052160694099985,-8.083718754680088,15.75,-3.3438549658915457,14.652632290804092,204.42520842214685
16.0,0,0,0,11.904365143899538,-8.774614056119391,7.048032575263358,0.619741185296324,-43.62235654810329,5.064338443957238,-0.4658516792173679,-41.550571909979816,16.0,-3.3438549658915457,14.902629808199565,207.7576043315726
16.25,0,0,0,12.051036580295124,-8.627942619723806,7.049800877477237,0.619741185296324,-44.359695847581186,5.150109131227684,-0.4811296499324753,-16.182716057658087,16.25,-3.3438549658915457,15.152627325595036,211.09000024101766
16.5,0,0,0,12.197708016684079,-8.48127118333485,7.0515588120044885,0.619714928732183,-45.097035147059074,5.2358798184981294,-0.49635632157219356,-10.49016275808955,16.5,-3.3438549658915457,15.40262484299051,214.42239615044772
16.75,0,0,0,12.344379453072388,-8.334599746946541,7.053279171319771,0.619714928732183,-45.834374446536984,5.321650505768576,-0.5115315117567003,-8.083067229653995,16.75,-3.3438549658915457,15.652622360385982,217.75479205987625
17.0,0,0,0,12.491050889464361,-8.187928310554568,7.054999530651138,0.619714928732183,-46.57171374601487,5.4074211930390215,-0.526657172168187,-6.841870110716016,17.0,-3.3438549658915457,15.902619877781452,221.08718796931305
17.25,0,0,0,12.637722325853721,-8.041256874165208,7.056678927704825,0.619688672168042,-47.30905304549276,5.493191880309467,-0.5417314026860647,-122.80211237400137,17.25,-3.3438549658915457,16.152617395176925,224.41958387874405
17.5,0,0,0,12.78439376224685,-7.894585437772079,7.058352388938683,0.619688672168042,-48.046392344970656,5.5789625675799135,-0.5567583767584956,-70.28386651792862,17.5,-3.3438549658915457,16.402614912572396,227.7519797881835
17.75,0,0,0,12.931065198634052,-7.747914001384878,7.06000644315281,0.619662415603901,-48.783731644448544,5.664733254850359,-0.5717350241905668,-67.1025236878068,17.75,-3.3438549658915457,16.652612429967874,231.08437569760946
18.0,0,0,0,13.077736635029622,-7.601242564989308,7.061634034663552,0.619662415603901,-49.52107094392644,5.750503942120805,-0.5866639821305779,-98.2975229842888,18.0,-3.3438549658915457,16.902609947363345,234.41677160705459
18.25,0,0,0,13.224408071416413,-7.454571128602517,7.063261626135846,0.619662415603901,-50.25841024340434,5.83627462939125,-0.6015453413571619,-3220.4426817879616,18.25,-3.3438549658915457,17.152607601913324,237.7491675164797
18.5,0,0,0,13.371079507808517,-7.3078996922104125,7.064850872821513,0.6196361590397599,-50.99574954288223,5.922045316661697,-0.6163780603311582,-18.27631542845148,18.5,-3.3438549658915457,17.40260649853201,241.08156342591684
18.75,0,0,0,13.517750944197397,-7.161228255821532,7.06643360667575,0.6196361590397599,-51.733088842360125,6.007816003932142,-0.6311658551109309,-8.904102486253061,18.75,-3.3438549658915457,17.6526053951507,244.41395933534665
19.0,0,0,0,13.664422380584089,-7.014556819434841,7.068008472743445,0.6196099024756189,-52.47043129668069,6.093586691202589,-0.6459063954262414,-11.969917557216796,19.0,-3.3438549658915457,17.902604291769386,247.74635524477154
19.25,0,0,0,13.811093816985968,-6.867885383032961,7.069547344998673,0.6196099024756189,-53.20777820225979,6.179357378473034,-0.6605998804590967,-19.597291079725263,19.25,-3.3438549658915457,18.152603188388078,251.07875115423076
19.5,0,0,0,13.95776525337521,-6.721213946643719,7.071086217199117,0.6196099024756189,-53.9451251078389,6.26512806574348,-0.6752500961599928,-63.863220203263204,19.5,-3.3438549658915457,18.402602085006762,254.41114706366153
19.75,0,0,0,14.104436689759845,-6.574542510259084,7.072607011876501,0.6195836459114779,-54.682472013418,6.350898753013925,-0.6898543127769481,-7.678553049248894,19.75,-3.3438549658915457,18.652600981625447,257.7435429730817
20.0,0,0,0,14.251108126159899,-6.427871073859031,7.074103002438983,0.6195836459114779,-55.4198189189971,6.436669440284372,-0.7044129846877718,-132.8400621882854,20.0,-3.3438549658915457,18.90259987824414,261.0759388825368
