u,x,phi,f,h,phiprime,A0prime,a1,c2,c4,F_tensor,G_tensor,H_tensor
0.6231020255063766,1.6048736146978972,0.6315076198726624,0.3756832108607982,0.4049341058404492,-0.7845050039245013,1.604522437901371,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6230757689422356,1.604941244461568,0.6314545703405826,0.3757076432206502,0.4049803140365651,-0.7843170534336635,1.6045772050617624,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6230495123780945,1.6050088799253486,0.6314015290474646,0.3757320741689274,0.4050265154948154,-0.784129159950325,1.6046316078123113,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6230232558139535,1.605076521089959,0.6313484959910299,0.3757565037058788,0.4050727102054499,-0.7839413234797017,1.6046856387327306,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6229969992498124,1.6051441679561205,0.6312954711689989,0.3757809318317544,0.4051188981587351,-0.7837535440151772,1.6047392903338742,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6229707426856714,1.6052118205245538,0.6312424545790914,0.3758053585468048,0.4051650793449526,-0.7835658215545297,1.6047925550583042,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6229444861215304,1.60527947879598,0.6311894462190271,0.3758297838512808,0.4052112537544,-0.7833781560986013,1.6048454252808138,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6229182295573893,1.6053471427711208,0.6311364460865249,0.3758542077454342,0.4052574213773906,-0.7831905476342026,1.6048978933100104,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6228919729932483,1.6054148124506966,0.6310834541793039,0.3758786302295172,0.4053035822042531,-0.7830029961785373,1.6049499513884191,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6228657164291073,1.605482487835429,0.6310304704950808,0.3759030513037826,0.4053497362253331,-0.7828155017326857,1.6050015916942844,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6228394598649662,1.60555016892604,0.6309774950315723,0.3759274709684846,0.4053958834309915,-0.7826280642842693,1.605052806341041,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6228132033008252,1.6056178557232508,0.6309245277864957,0.3759518892238769,0.4054420238116041,-0.7824406838321154,1.6051035873793809,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6227869467366841,1.6056855482277834,0.6308715687575661,0.3759763060702146,0.4054881573575638,-0.7822533603831986,1.60515392679726,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6227606901725431,1.6057532464403597,0.630818617942499,0.3760007215077529,0.4055342840592783,-0.7820660939366284,1.605203816520916,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6227344336084021,1.6058209503617014,0.6307656753390086,0.3760251355367483,0.4055804039071713,-0.7818788844863807,1.6052532484168416,0.0,0.0,0.0,-0.0,-0.0,1.0
