u,x,f2FF,f2XF,f2XX,v1_target,v4_target,c2_target
0.7141964285714285,1.400175021877735,-26204.631372822027,0.0,1.248857610242175,6.372761314819961,0.0,-0.6607808069198655
0.7142,1.4001680201624196,-27015.598216464685,0.0,1.2158653704520415,6.2253544661957205,0.0,-0.650310624575223
0.7142035714285714,1.4001610185171296,-27858.61919513208,0.0,1.1834459144865783,6.080882315057054,0.0,-0.6400510257731625
0.7142071428571428,1.4001540169418636,-28735.21682644792,0.0,1.151596233082552,5.939316815336173,0.0,-0.6299999438256779
0.7142107142857143,1.400147015436621,-29646.997663548937,0.0,1.12031323292222,5.80062966349027,0.0,-0.620155294610378
0.7142142857142857,1.4001400140014002,-30595.658594444387,0.0,1.0895935820095548,5.664792304066053,0.0,-0.6105149769843196
0.7142178571428571,1.4001330126362004,-31582.995715109173,0.0,1.0594341294590583,5.531775935419329,0.0,-0.6010768732085632
0.7142214285714286,1.4001260113410208,-32610.902235175483,0.0,1.0298316428576175,5.40155151558697,0.0,-0.5918388493832233
0.714225,1.4001190101158598,-33681.378246029446,0.0,1.0007825991685924,5.274089768313421,0.0,-0.5827987558931562
0.7142285714285714,1.4001120089607169,-34796.53829365142,0.0,0.9722834060776582,5.149361189232703,0.0,-0.573954427864356
0.7142321428571429,1.4001050078755906,-35958.618814206944,0.0,0.9443303614394291,5.027336052202846,0.0,-0.5653036856307962
0.7142357142857143,1.4000980068604802,-37169.98610935247,0.0,0.9169197022250624,4.907984415797847,0.0,-0.5568443352120939
0.7142392857142856,1.4000910059153846,-38433.14506990252,0.0,0.8900474453024679,4.791276129954818,0.0,-0.5485741688017897
0.7142428571428571,1.4000840050403025,-39750.75349489958,0.0,0.8637096668246428,4.677180842760149,0.0,-0.5404909652651064
0.7142464285714285,1.400077004235233,-41125.62436991987,0.0,0.8379024554433229,4.565668007424097,0.0,-0.5325924906496509
0.7142499999999999,1.4000700035001752,-42560.73635200517,0.0,0.8126216629221535,4.456706889374032,0.0,-0.524876498704113
0.7142535714285714,1.4000630028351275,-44059.24764922377,0.0,0.7878630215760701,4.3502665735189,0.0,-0.5173407314086677
0.7142571428571428,1.4000560022400896,-45624.50829345739,0.0,0.7636221807747791,4.246315971662263,0.0,-0.5099829195154632
0.7142607142857142,1.4000490017150602,-47260.073349661885,0.0,0.7398947107896372,4.144823830067365,0.0,-0.5028007830994128
0.7142642857142857,1.400042001260038,-48969.717140428955,0.0,0.7166760598933978,4.045758737173693,0.0,-0.49579203211925466
0.7142678571428571,1.400035000875022,-50757.45221174511,0.0,0.6939615756881095,3.9490891314628467,0.0,-0.4889543669886961
0.7142714285714286,1.4000280005600112,-52627.54563528031,0.0,0.6717466887052188,3.854783309472962,0.0,-0.4822854791575816
0.714275,1.4000210003150046,-54584.52789322317,0.0,0.6500266921917123,3.7628094339611033,0.0,-0.4757830517030187
0.7142785714285714,1.4000140001400014,-56633.21766346255,0.0,0.6287967054527106,3.6731355422116723,0.0,-0.46944475993031914
0.7142821428571429,1.4000070000350002,-58778.742704558055,0.0,0.6080517914889276,3.5857295544867567,0.0,-0.4632682719834421
0.7142857142857143,1.4,-61026.56230499498,0.0,0.5877869271088374,3.500559282622328,0.0,-0.4572512494652081
0.7142892857142857,1.3999930000349998,-63382.4915508128,0.0,0.5679970245645818,3.4175924387613774,0.0,-0.45139134806663544
0.7142928571428571,1.3999860001399989,-65852.72972788686,0.0,0.5486768487488051,3.33679664422987,0.0,-0.44568621820579285
0.7142964285714285,1.3999790003149954,-68443.89715916495,0.0,0.5298212405083149,3.2581394385343367,0.0,-0.440133505674672
0.7142999999999999,1.399972000559989,-71163.04418044846,0.0,0.5114249553164483,3.1815882885184616,0.0,-0.4347308522966894
0.7143035714285714,1.3999650008749782,-74017.69328835054,0.0,0.49348257857652855,3.1071105976240707,0.0,-0.4294758965909534
0.7143071428571428,1.3999580012599624,-77015.87742786056,0.0,0.4759886413619808,3.0346737152925924,0.0,-0.42436627444582964
0.7143107142857142,1.39995100171494,-80166.17916306884,0.0,0.4589376054076358,2.964244946487468,0.0,-0.4193996198004078
0.7143142857142857,1.3999440022399106,-83477.7731967985,0.0,0.44232388733641675,2.895791561337048,0.0,-0.41457356533382994
0.7143178571428571,1.3999370028348723,-86960.4727425136,0.0,0.4261417876802674,2.829280804895019,0.0,-0.409885743162246
0.7143214285714286,1.399930003499825,-90624.79183749095,0.0,0.4103856156503557,2.764679907012627,0.0,-0.4053337855429937
0.714325,1.399923004234767,-94481.98871334386,0.0,0.39504969684725266,2.701956092320989,0.0,-0.400915325585852
0.7143285714285714,1.3999160050396977,-98544.11997256016,0.0,0.380128238536968,2.641076590316792,0.0,-0.39662799797089665
0.7143321428571429,1.3999090059146155,-102824.11080755701,0.0,0.3656153745406151,2.5820086455483393,0.0,-0.3924694396727199
0.7143357142857143,1.3999020068595198,-107335.82567914452,0.0,0.3515051924577302,2.524719527896271,0.0,-0.3884372906906092
0.7143392857142857,1.3998950078744097,-112094.14539637706,0.0,0.3377917341302816,2.4691765429441417,0.0,-0.3845291947843271
0.7143428571428571,1.3998880089592831,-117115.05123608852,0.0,0.3244689840371567,2.415347042434772,0.0,-0.3807428002151957
0.7143464285714285,1.3998810101141403,-122415.71115402828,0.0,0.31153084119853974,2.3631984347969226,0.0,-0.37707576049138847
0.7143499999999999,1.3998740113389796,-128014.58418807229,0.0,0.29897122845764346,2.312698195762035,0.0,-0.3735257351187991
0.7143535714285714,1.3998670126338,-133931.54827385032,0.0,0.28678407767209985,2.263813879029609,0.0,-0.3700903903545712
0.7143571428571428,1.3998600139986002,-140188.00630491268,0.0,0.2749632385964431,2.216513127001053,0.0,-0.3667673999646666
0.7143607142857142,1.3998530154333797,-146807.01760072232,0.0,0.26350253679199165,2.170763681565526,0.0,-0.36355444598430564
0.7143642857142857,1.3998460169381368,-153813.44248798746,0.0,0.2523957616637885,2.1265333949314345,0.0,-0.36044921948082426
0.7143678571428571,1.399839018512871,-161234.1009130423,0.0,0.24163668028408145,2.083790240496325,0.0,-0.3574494213184273
0.7143714285714285,1.3998320201575811,-169097.9401611862,0.0,0.2312189895405711,2.04250232374744,0.0,-0.3545527629242866
0.714375,1.399825021872266,-177436.18765853817,0.0,0.22113635462620604,2.00263789318583,0.0,-0.351756967055478
0.7143785714285714,1.3998180236569246,-186282.6397411541,0.0,0.21138250482966012,1.9641653512635933,0.0,-0.34905976856601384
0.7143821428571429,1.399811025511556,-195673.86860136333,0.0,0.20195112833308132,1.9270532653292267,0.0,-0.34645891517361505
0.7143857142857143,1.399804027436159,-205649.4675802616,0.0,0.19283590273773313,1.891270378567692,0.0,-0.34395216822527463
0.7143892857142857,1.3997970294307325,-216252.33223910353,0.0,0.18403049374143268,1.856785620929193,0.0,-0.34153730346118705
0.7143928571428572,1.3997900314952756,-227528.97047412413,0.0,0.1755285663455691,1.8235681200368554,0.0,-0.339212111776348
0.7143964285714285,1.3997830336297876,-239529.8445717943,0.0,0.1673237616802154,1.7915872120625012,0.0,-0.33697439997906503
0.7143999999999999,1.3997760358342666,-252309.69262002065,0.0,0.15940969641324154,1.760812452556634,0.0,-0.3348219915454023
0.7144035714285714,1.3997690381087122,-265928.0102404878,0.0,0.1517800377130216,1.7312136272356557,0.0,-0.3327527273697642
0.7144071428571428,1.399762040453123,-280449.5434660256,0.0,0.14442846983569346,1.702760762696957,0.0,-0.33076446650956637
0.7144107142857142,1.3997550428674983,-295944.76547149755,0.0,0.1373486768787489,1.6754241370643403,0.0,-0.3288550869241576
