x,u,a1_archive,a1_selected,a2_archive,a2_selected,a5_archive,a5_selected,P,R
1.08339836434195,0.9230215153660438,2.756628338060404,2.756656226983325,-46.83263823376583,-46.83263823376584,177.62583749719326,168.66627184905323,8.997023515137101,-2.116845652892999
1.083952116198651,0.9225499771216228,2.7456369505649105,2.745606158983717,-47.0394683932743,-47.03946839327432,69.71955468924823,101.2529421121822,9.05662015384714,-2.117771965949641
1.084505868055352,0.922078920414805,2.7344963640890634,2.7345355502296074,-46.40166795782017,-46.40166795782021,1003.102385800014,997.9007565326439,8.966926221513875,-2.118689520957111
1.0850596199120528,0.921608344508344,2.723749918061184,2.7237252235233806,-45.8297861475286,-45.82978614752862,-592.6215676818564,-611.7711620403173,8.892583397642547,-2.119615797850935
1.0856133717687535,0.9211382486664969,2.7127252571944376,2.712733532040977,-47.28125025106512,-47.28125025106513,-857.949609906231,-853.3526320379183,9.192038002992462,-2.120536439806838
1.0861671236254544,0.9206686321550204,2.7015424652049767,2.7015505986492165,-46.739228614674175,-46.739228614674204,1406.384809798481,1403.3259801919128,9.144164373938738,-2.1214486238867005
1.0867208754821551,0.9201994942411694,2.6907095926743025,2.6907093094570156,-45.47288339593225,-45.472883395932264,431.5481326373701,453.254771216858,8.90951341136286,-2.122370066626499
1.087274627338856,0.9197308341936904,2.679945190431198,2.6799490433436075,-45.942387425374896,-45.942387425374925,-642.058892585291,-644.8537334799968,9.04267279754733,-2.123289125144435
1.087828379195557,0.9192626512828196,2.6690320815504136,2.6690251566274124,-46.18267671888266,-46.182676718882675,270.0343772596766,236.23445032571365,9.111148303860729,-2.1242024840012372
1.088382131052258,0.9187949447802776,2.6581497285554905,2.6581714562588097,-45.81015904059678,-45.810159040596794,6.703366992202174,25.14728307174072,9.089419992579932,-2.125119335061116
1.0889358829089586,0.918327713959267,2.647340305063248,2.6473123450582383,-45.95075193176356,-45.950751931763584,485.9104138709862,510.4129205156239,9.128206701689264,-2.1260329081434706
1.0894896347656595,0.9178609580944678,2.636496115107891,2.6365412929813594,-44.977557075319474,-44.977557075319496,563.4972267251061,539.3018296428816,8.984304247207891,-2.1269432396096515
1.0900433866223604,0.9173946764620338,2.625999280366693,2.6259577295963217,-45.29235614513727,-45.29235614513728,-1006.5145699279878,-1007.8176648049323,9.082344095597184,-2.1278615494031947
1.0905971384790611,0.9169288683395894,2.6150229966768213,2.615051956090222,-46.3268603052381,-46.326860305238114,185.99823511817965,185.5863392120958,9.289592127728614,-2.1287670674918235
1.091150890335762,0.9164635330062244,2.6041929329217504,2.6041875332472766,-44.998162189101926,-44.99816218910195,1213.5951211602928,1217.0787498014765,9.090491938060902,-2.1296744922738933
1.091704642192463,0.9159986697424928,2.593664787014316,2.593673628121264,-44.56095719119855,-44.560957191198575,-308.4585870805409,-286.0859731568301,9.027284568871654,-2.1305871593503665
1.092258394049164,0.9155342778304058,2.583037042253998,2.5830237288985476,-45.20314106328696,-45.203141063286964,-198.51740696534424,-226.39045933805738,9.177453096806529,-2.1314937647372862
1.0928121459058646,0.9150703565534314,2.572317937403707,2.572344711067614,-44.898883417762136,-44.898883417762164,206.440752171682,191.03340392549396,9.169645526259938,-2.1323984906332893
1.0933658977625655,0.9146069051964882,2.56174131809156,2.561712200184324,-44.95233457322815,-44.95233457322814,205.3053563262337,250.03722012586144,9.194598999430406,-2.133307016851468
1.0939196496192665,0.9141439230459432,2.551053858278216,2.5510933300497163,-44.33874645528348,-44.3387464552835,747.7977038226991,730.3778948366948,9.11166607701631,-2.134206574341049
1.0944734014759672,0.913681409389608,2.5407181798630454,2.540690528933836,-44.02398068229014,-44.023980682290144,-604.7838476012895,-619.94156997948,9.08319666283415,-2.1351145523815784
