u,x,phi,svt_weight,horndeski_weight,K_even_corrected,alpha4,alpha7,Codd,even_angular_cond55,even_angular_cond56,even_cOmega_minus2,Ephi_residual,pure_svt_full_pass,carrier_status
0.552325605608729,1.810526236417883,0.5111136084947053,3.1426130350681936e-32,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5523499243503686,1.810446522964809,0.5111494250466286,2.7420884291553683e-31,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5523742430920081,1.810366816530639,0.5111852441640882,2.114089846997001e-30,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5523985618336477,1.810287117114446,0.5112210658480836,1.4551103231647605e-29,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5524228805752872,1.8102074247153028,0.5112568900996151,9.023888873345183e-29,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5524471993169268,1.8101277393322834,0.5112927169196828,5.083832341600564e-28,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5524715180585663,1.8100480609644607,0.5113285463092875,2.6211754797299864e-27,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5524958368002059,1.8099683896109087,0.5113643782694304,1.2450744686038111e-26,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5525201555418454,1.809888725270701,0.511400212801113,5.481434341709173e-26,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.552544474283485,1.8098090679429115,0.5114360499053374,2.2487953910603683e-25,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5525687930251245,1.8097294176266148,0.5114718895831054,8.639734825812632e-25,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5525931117667641,1.8096497743208846,0.5115077318354196,3.1224046153370356e-24,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5526174305084036,1.809570138024796,0.511543576663283,1.06582777979065e-23,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5526417492500432,1.8094905087374231,0.5115794240676989,3.449139732521454e-23,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5526660679916827,1.8094108864578409,0.5116152740496708,1.0617924910067596e-22,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5526903867333223,1.8093312711851244,0.5116511266102032,3.119101871898629e-22,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5527147054749618,1.8092516629183486,0.5116869817503,8.768509371995022e-22,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5527390242166014,1.809172061656589,0.5117228394709664,2.3652329232653384e-21,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5527633429582409,1.8090924673989208,0.5117586997732071,6.136627664070982e-21,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5527876616998805,1.8090128801444199,0.5117945626580281,1.5348569655783703e-20,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.55281198044152,1.8089332998921617,0.5118304281264354,3.7084236025369805e-20,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5528362991831596,1.8088537266412223,0.5118662961794347,8.672180848784859e-20,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5528606179247991,1.8087741603906782,0.5119021668180329,1.966339371867242e-19,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5528849366664387,1.8086946011396048,0.511938040043237,4.3301019738549335e-19,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5529092554080782,1.8086150488870794,0.5119739158560547,9.275027443001413e-19,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5529335741497178,1.808535503632178,0.512009794257493,1.9352255041525185e-18,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5529578928913573,1.8084559653739773,0.5120456752485606,3.938464695989225e-18,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5529822116329969,1.8083764341115547,0.5120815588302658,7.827848214038411e-18,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5530065303746364,1.808296909843987,0.5121174450036177,1.521190048202992e-17,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.553030849116276,1.8082173925703515,0.5121533337696252,2.89349780592759e-17,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5530551678579155,1.8081378822897254,0.5121892251292978,5.3926765664447605e-17,1.0,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5530794865995551,1.8080583790011864,0.5122251190836453,9.856945907947566e-17,0.9999999999999999,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5531038053411946,1.8079788827038124,0.5122610156336784,1.768588723177492e-16,0.9999999999999998,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5531281240828342,1.807899393396681,0.5122969147804077,3.11762507482485e-16,0.9999999999999997,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5531524428244737,1.8078199110788704,0.5123328165248442,5.40353163024755e-16,0.9999999999999994,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5531767615661133,1.8077404357494586,0.5123687208679994,9.215359069651518e-16,0.9999999999999991,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
0.5532010803077528,1.8076609674075244,0.5124046278108851,1.5475075263696255e-15,0.9999999999999984,,,,,,,,,False,Horndeski-dominant onset / common hybrid required
