u,x,v5,c3,e3,v1,v4,c2
0.7133464285714285,1.4018434241026951,-1097.3539360470268,94.42950999265827,-74036625245.4429,145.5983850129446,5.647926570873096e-12,-10.776065466925502
0.7133428571428571,1.401850442584211,-1104.254769204327,95.02408372832679,76640210895.20358,146.56281813895774,3.3377745012330706e-12,-10.846811767753934
0.7133392857142857,1.401857461136005,-1111.1656484402056,95.61953191435475,589939528.5536852,147.52925482820453,5.899281063648232e-12,-10.917710054166037
0.7133357142857143,1.4018644797580782,-1118.0864349840467,96.21584274051781,-77356416963.29361,148.49767831367507,-4.902744876744691e-13,-10.988759075024063
0.7133321428571429,1.4018714984504312,-1125.01699175296,96.81300401672331,74133630698.01224,149.46807187081302,5.792699653284217e-12,-11.059957581694562
0.7133285714285714,1.4018785172130654,-1131.957189225968,97.41100497850414,7214453128.915065,150.4404188187154,-5.773159728050814e-13,-11.131304328114311
0.713325,1.401885536045982,-1138.9068877864165,98.00983373776148,-82899046110.29767,151.41470252068436,-2.2382096176443156e-13,-11.202798070863082
0.7133214285714286,1.4018925549491814,-1145.8659604909071,98.60947888245755,72177626325.06746,152.39090638519104,-6.59738930153253e-12,-11.274437569217298
0.7133178571428571,1.4018995739226652,-1152.834268468762,99.20992897948929,16720344313.129147,153.36901386661094,-6.519229600598919e-12,-11.346221585207331
0.7133142857142857,1.4019065929664345,-1159.8116815579197,99.81117260240717,-89991632683.90898,154.3490084658153,-2.5224267119483557e-13,-11.418148883692993
0.7133107142857142,1.40191361208049,-1166.798070335481,100.41319889147758,67199065621.650566,155.3308737310482,-2.2595258997171186e-12,-11.490218232398547
0.7133071428571428,1.401920631264833,-1173.7932972502538,101.01599610209848,29259467889.37341,156.31459325875437,5.03419528286031e-12,-11.562428401992747
0.7133035714285714,1.4019276505194644,-1180.7972375546196,101.61955305959134,-94658146316.0832,157.30015069387414,-2.8421709430404007e-12,-11.634778166132037
0.7132999999999999,1.4019346698443853,-1187.8097632573847,102.22385931691588,57557752207.9476,158.28752973115223,-8.171241461241152e-14,-11.70726630151512
0.7132964285714285,1.401941689239597,-1194.8307351181925,102.82890216389421,41165862793.06838,159.27671411528027,-4.263256414560601e-12,-11.77989158793116
0.7132928571428571,1.4019487087051004,-1201.860031914961,103.43467164682522,-94168808173.39798,160.26768764163342,-3.517186542012496e-12,-11.85265280833255
0.7132892857142857,1.401955728240896,-1208.8975279307965,104.04115761810112,46446155618.20384,161.26043415705206,-2.5011104298755527e-12,-11.925548748851725
0.7132857142857143,1.4019627478469858,-1215.9430875628505,104.64834762000487,48744117192.065674,162.2549375606557,9.329426120530115e-12,-11.998578198893483
0.7132821428571429,1.4019697675233702,-1222.996587870953,105.2562311726582,-90848603455.81296,163.25118180385576,-6.0111915445304476e-12,-12.071739951146355
0.7132785714285714,1.4019767872700508,-1230.0579026972694,105.86479752653474,38550619104.28327,164.24915089141155,-8.86046791492845e-12,-12.145032801645812
0.713275,1.401983807087028,-1237.1269069814819,106.47403602490283,52803683649.19442,165.24882888196663,-7.460698725481052e-13,-12.21845554980564
0.7132714285714286,1.4019908269743036,-1244.2034739589656,107.08393564365326,-89760745075.48685,166.25019988832165,8.306244581035571e-12,-12.292006998505258
0.7132678571428571,1.401997846931878,-1251.2874780020288,107.69448582415691,34238799174.471878,167.25324807833704,4.973799150320701e-13,-12.36568595408471
0.7132642857142857,1.4020048669597525,-1258.3787994986212,108.30567660235374,58727031683.53526,168.25795767520626,-1.1937117960769683e-12,-12.439491226404698
0.7132607142857142,1.402011887057928,-1265.477311773565,108.91749615769982,-92693806275.88605,169.26431295810028,7.73070496506989e-12,-12.513421628897504
0.7132571428571428,1.4020189072264062,-1272.5828895276086,109.52993445504421,28520400601.971264,170.27229826244601,2.7711166694643907e-12,-12.587475978591556
0.7132535714285714,1.4020259274651874,-1279.6954115477122,110.14298061623754,69589221425.20383,171.2818979807522,2.6929569685307797e-12,-12.661653096174632
0.7132499999999999,1.4020329477742728,-1286.8147639767044,110.75662606827098,-95085187568.3364,172.29309656283033,-1.5560885913146194e-12,-12.73595180600114
0.7132464285714285,1.4020399681536635,-1293.9408193244142,111.37085824391704,16509355012.70308,173.30587851621374,-4.845901457883883e-12,-12.810370936149411
0.7132428571428571,1.402046988603361,-1301.0734564747777,111.98566743962465,81972408747.22092,174.32022840684527,-7.815970093361102e-13,-12.884909318459904
