x,G3_tubular,G3X_tubular,G3phi_tubular,G3XX_tubular,G3phiX_tubular,G3phiphi_tubular
1.3998670126338,0.0,0.0,0.0,-0.7051016505767649,0.1749492530001447,-0.04340826758847078
1.3998740113389796,0.0,0.0,0.0,-0.7130921896710039,0.1757914824068203,-0.04333611520979471
1.3998810101141403,0.0,0.0,0.0,-0.727734855480076,0.17894197049125135,-0.04399985593952154
1.3998880089592831,0.0,0.0,0.0,-0.7381207711018591,0.18347000396144997,-0.04560397657332595
1.3998950078744097,0.0,0.0,0.0,-0.7470557213520618,0.18658737037757442,-0.04660274433265613
1.3999020068595198,0.0,0.0,0.0,-0.7649172144131038,0.1899633371824285,-0.04717643791187611
1.3999090059146155,0.0,0.0,0.0,-0.7782592250911966,0.19235153690721196,-0.04754086113946283
1.3999160050396977,0.0,0.0,0.0,-0.7890140833087953,0.1942150208311923,-0.047805831498318435
1.399923004234767,0.0,0.0,0.0,-0.8105894537972596,0.19851829265511034,-0.04861833858568426
1.399930003499825,0.0,0.0,0.0,-0.8271162026440508,0.2014603344025659,-0.049069606190582586
1.3999370028348723,0.0,0.0,0.0,-0.839325712948674,0.20561912703154853,-0.050372846618368196
1.3999440022399106,0.0,0.0,0.0,-0.8645431362219487,0.21397641631966086,-0.05295965559461743
1.39995100171494,0.0,0.0,0.0,-0.8850405742060188,0.21837532544002014,-0.05388202998920815
1.3999580012599624,0.0,0.0,0.0,-0.8999982176504604,0.22066360350240993,-0.0541028026008601
1.3999650008749782,0.0,0.0,0.0,-0.9310279989778381,0.22736885849695906,-0.05552636211904167
1.399972000559989,0.0,0.0,0.0,-0.9565674321981079,0.232630101463588,-0.056573914483586035
1.3999790003149954,0.0,0.0,0.0,-0.9745402324201248,0.23539880442475664,-0.056860245766350695
1.3999860001399989,0.0,0.0,0.0,-1.0114779925682467,0.24451424149592782,-0.05910876433655568
1.3999930000349998,0.0,0.0,0.0,-1.0423384798603736,0.25513811713171225,-0.06245136303730738
1.4,0.0,0.0,0.0,-1.0636055126535828,0.2605421500760967,-0.06382273423622672
1.4000070000350002,0.0,0.0,0.0,-1.1082747276672982,0.2696595039666238,-0.06561211427475125
1.4000140001400014,0.0,0.0,0.0,-1.1476193123156657,0.2780662033313227,-0.06737496712135195
1.4000210003150046,0.0,0.0,0.0,-1.1737877944699973,0.2832690790192,-0.06836105427780267
1.4000280005600112,0.0,0.0,0.0,-1.2271773778064574,0.29424249093755617,-0.0705510426112112
1.400035000875022,0.0,0.0,0.0,-1.2757473945045044,0.3049211497238371,-0.07288034288717365
1.400042001260038,0.0,0.0,0.0,-1.306977368577967,0.3156805603240209,-0.07624785138775186
1.4000490017150602,0.0,0.0,0.0,-1.3698589039819196,0.3327956315468298,-0.08084988319214158
1.4000560022400896,0.0,0.0,0.0,-1.430094664511748,0.3455178436623222,-0.08347879567106811
1.4000630028351275,0.0,0.0,0.0,-1.4691929530659862,0.35314681505092643,-0.08488515597652202
1.4000700035001752,0.0,0.0,0.0,-1.5451543645884316,0.36984409811950414,-0.08852491378766773
1.400077004235233,0.0,0.0,0.0,-1.6194727048692197,0.3857122332604807,-0.09186565876625978
1.4000840050403025,0.0,0.0,0.0,-1.6674470856765997,0.39478416600012145,-0.09346895566474327
1.4000910059153846,0.0,0.0,0.0,-1.7568673131796864,0.4180611838404631,-0.09948113447325209
1.4000980068604802,0.0,0.0,0.0,-1.8469520070345322,0.4444284671276692,-0.10694195714948904
1.4001050078755906,0.0,0.0,0.0,-1.9056336427826075,0.4573486886042362,-0.10976287271177035
1.4001120089607169,0.0,0.0,0.0,-2.012477876171075,0.47977717767555284,-0.11437946371677357
1.4001190101158598,0.0,0.0,0.0,-2.1242723102389873,0.504384230915953,-0.11976028269560986
1.4001260113410208,0.0,0.0,0.0,-2.197146148121983,0.519490583436521,-0.12282772655332443
