L,u,x,eig_min,eig_mid,eig_max,tracked_0,tracked_1,tracked_2,tracked0_psi,tracked0_dphi,tracked0_V
6,0.7069917479369843,1.4144436663058932,-0.08589459279726402,20.78056597760846,8777.817287024349,-0.08589459279726701,20.780565977608045,8777.817287024347,0.99630275304193,-0.0859116911440236,-7.48721921408995e-05
6,0.7069654913728431,1.4144961984751456,-0.08535576212758714,20.73345250621362,8723.565727962612,-0.0853557621275896,20.73345250621329,8723.565727962616,0.9963051604817493,-0.08588376864531691,-7.40318390172145e-05
6,0.7069392348087021,1.4145487345466123,-0.08481908289222079,20.686536568910835,8669.75687548039,-0.08481908289221375,20.686536568911784,8669.756875480389,0.9963075748441771,-0.0858557566561465,-7.319231420308784e-05
6,0.7069129782445611,1.414601274520728,-0.0842841051701196,20.639789263441,8616.339904848173,-0.08428410517012193,20.639789263440683,8616.33990484817,0.9963099997662788,-0.08582761286882215,-7.235300518250535e-05
6,0.7068867216804201,1.4146538183979285,-0.08375038100720676,20.593182299234577,8563.265012743042,-0.0837503810072059,20.593182299234684,8563.265012743042,0.9963124389546424,-0.08579929411189832,-7.151329593525633e-05
6,0.7068604651162791,1.414706366178648,-0.08321744617495165,20.546689550242856,8510.48152287312,-0.08321744617494815,20.546689550243325,8510.48152287312,0.9963148964612702,-0.08577075314325716,-7.067253129685592e-05
6,0.706834208552138,1.4147589178633215,-0.08268517806592084,20.500302183490962,8457.975316667205,-0.08268517806592271,20.500302183490717,8457.975316667202,0.996317373332138,-0.08574197758530584,-6.983058115825851e-05
6,0.706807951987997,1.4148114734523842,-0.08215393039218832,20.45403983919936,8405.782214775918,-0.08215393039219,20.454039839199147,8405.782214775918,0.9963198665288229,-0.08571300251793271,-6.898803941126558e-05
6,0.7067816954238559,1.4148640329462714,-0.0816239086051514,20.407917784185464,8353.922106472983,-0.08162390860516547,20.407917784183564,8353.922106472986,0.9963223744476921,-0.08568384638387744,-6.814526394551539e-05
6,0.7067554388597149,1.414916596345418,-0.08109531927502582,20.361946631498068,8302.41458481408,-0.08109531927500757,20.36194663150054,8302.414584814072,0.99632489523094,-0.08565453060645453,-6.730263171110228e-05
6,0.7067291822955739,1.4149691636502597,-0.0805683607503771,20.31613936250522,8251.278082315686,-0.08056836075037281,20.316139362505798,8251.278082315683,0.9963274271908342,-0.08562507465862326,-6.646050057233602e-05
