r_over_rs,u,f,h,tensor_F_target,tensor_H,a4,eq85_required_A0prime2_v8
1.6569114065349555,0.6035325703329347,0.3935252838523143,0.4370089329162237,0.8283577070558911,0.8283577070558911,0.1717589590137736,-0.0685820711925643
1.65699236473056,0.6035030826244078,0.3935516570508326,0.4370531641043607,0.8282993366060198,0.8282993366060198,0.1717613025424961,-0.06849708960192741
1.6570733229261645,0.6034735977971916,0.3935780262851591,0.437097377622616,0.8282410057465968,0.8282410057465968,0.1717636478584988,-0.06841225528662474
1.6571542811217688,0.6034441158508641,0.3936043915568289,0.4371415734731391,0.828182714493647,0.828182714493647,0.1717659949690066,-0.06832748456218585
1.657235239317373,0.6034146367850028,0.3936307528673773,0.4371857516580897,0.8281244628631506,0.8281244628631506,0.1717683438812366,-0.06824281923473687
1.657316197512977,0.6033851605991859,0.3936571102183388,0.4372299121796384,0.8280662508710435,0.8280662508710435,0.1717706946023978,-0.06815831557605868
1.6573971557085816,0.6033556872929912,0.3936834636112474,0.4372740550399672,0.8280080785332169,0.8280080785332169,0.1717730471396919,-0.06807374149330635
1.657478113904186,0.6033262168659966,0.3937098130476378,0.4373181802412689,0.8279499458655174,0.8279499458655174,0.1717754015003127,-0.06798940328544238
1.65755907209979,0.6032967493177805,0.3937361585290431,0.4373622877857461,0.8278918528837472,0.8278918528837472,0.1717777576914458,-0.06790513538533338
1.6576400302953944,0.6032672846479209,0.3937625000569967,0.4374063776756127,0.8278337996036635,0.8278337996036635,0.1717801157202695,-0.06782091409841012
1.6577209884909987,0.6032378228559963,0.3937888376330316,0.4374504499130934,0.8277757860409797,0.8277757860409797,0.1717824755939539,-0.06773679472906681
1.657801946686603,0.6032083639415847,0.3938151712586805,0.4374945045004235,0.8277178122113636,0.8277178122113636,0.1717848373196615,-0.0676528644671456
1.6578829048822077,0.6031789079042648,0.3938415009354751,0.4375385414398484,0.8276598781304393,0.8276598781304393,0.1717872009045466,-0.0675689018629249
1.6579638630778115,0.6031494547436151,0.3938678266649473,0.4375825607336241,0.8276019838137864,0.8276019838137864,0.1717895663557559,-0.06748507128643913
1.658044821273416,0.6031200044592144,0.3938941484486292,0.4376265623840183,0.8275441292769394,0.8275441292769394,0.1717919336804285,-0.06740141835987731
1.6581257794690205,0.6030905570506412,0.3939204662880511,0.437670546393308,0.8274863145353886,0.8274863145353886,0.171794302885695,-0.06731767131509668
1.6582067376646246,0.6030611125174742,0.3939467801847447,0.4377145127637816,0.8274285396045793,0.8274285396045793,0.1717966739786787,-0.06723423349863593
