,u,x,phi,f,h,phiprime,A0,A0prime,X,Fbg_action,Ybg_action,f2,f2X,f2F,f2Y,f2phi,f2phiphi,f3,f3X,f3phi,f3phiX,f4,f4X,f4XX,f4phi,f4phiX,tf4,tf4phi,G2XX_lift,G2Xphi_lift,G2phiphi_lift
1237,6.42479369842460568e-01,1.55647021046793377e+00,6.73045105260424825e-01,3.57260252321303207e-01,3.69881004079942122e-01,-9.38193562744800036e-01,-1.30381363720417059e-01,1.55647021046793355e+00,-1.62785954287026691e-01,1.25409073031049179e+00,-8.16593425184430566e-01,3.36115275101454047e+00,3.07031781506707091e+01,2.50715225589499546e+00,0.00000000000000000e+00,3.27631748112780770e+01,2.81078544180883739e+02,3.77116855803022288e-01,2.17269749485622405e+01,1.58087777295151284e+01,-3.03549312319074609e+01,-1.05665032315242424e+00,2.80098577397614401e-01,-0.00000000000000000e+00,-3.54537998573605295e-01,1.57960195117605862e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.20436542278522779e+02,-3.10911678190002419e+02,-3.01669937353467333e+02
1238,6.42505626406601582e-01,1.55640660392779595e+00,6.73104787719007946e-01,3.57234764629115409e-01,3.69833775745122106e-01,-9.38420344404450435e-01,-1.30480363382436543e-01,1.55640660392779595e+00,-1.62843866155805095e-01,1.25391757468019804e+00,-8.16771142806535622e-01,3.36089592938605719e+00,3.07031887774749492e+01,2.50732809152544744e+00,0.00000000000000000e+00,3.27632716659989853e+01,2.54355060238671967e+02,3.76802285398847969e-01,2.17282597842320406e+01,1.58156206336519922e+01,-3.03449744426315071e+01,-1.05668771057364008e+00,2.80192837643136683e-01,-3.14307556260466105e-14,-3.54614189798184876e-01,1.57897506088250461e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.20540985760111539e+02,-3.11050075316900461e+02,-3.01840181608031344e+02
1239,6.42531882970742707e-01,1.55634300258612113e+00,6.73164479724790876e-01,3.57209275587823005e-01,3.69786553453456679e-01,-9.38647168077021976e-01,-1.30579350908072572e-01,1.55634300258612157e+00,-1.62901794187998411e-01,1.25374445830611503e+00,-8.16948886845305200e-01,3.36063896359008041e+00,3.07031995022084772e+01,2.50750400517785987e+00,0.00000000000000000e+00,3.27626824709787599e+01,2.64637995143824298e+02,3.76487830197260565e-01,2.17295437851527709e+01,1.58220874416133341e+01,-3.03316883599133611e+01,-1.05672511029185223e+00,2.80287060870698490e-01,-1.57079988247773518e-14,-3.54576467269948847e-01,1.57805323637946571e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.20645946796445742e+02,-3.11188983654451022e+02,-3.02010939216287056e+02
1240,6.42558139534883721e-01,1.55627940644227292e+00,6.73224181278684441e-01,3.57183785197957016e-01,3.69739337231467680e-01,-9.38874033722488566e-01,-1.30678326299307451e-01,1.55627940644227314e+00,-1.62959738382958491e-01,1.25357138127084999e+00,-8.17126657345046525e-01,3.36038188400039450e+00,3.07032100689071399e+01,2.50768002122739331e+00,0.00000000000000000e+00,3.27636096921943363e+01,2.92158022745910273e+02,3.76173507280462560e-01,2.17308267942765809e+01,1.58293975646888949e+01,-3.03259562561869451e+01,-1.05676252735725651e+00,2.80381260598586701e-01,-0.00000000000000000e+00,-3.54792375929203208e-01,1.57779949485428173e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.20751427786079944e+02,-3.11328382723307016e+02,-3.02182168160924789e+02
1241,6.42584396099024735e-01,1.55621581549561339e+00,6.73283892381595805e-01,3.57158293460049625e-01,3.69692127105706703e-01,-9.39100941283447566e-01,-1.30777289558125592e-01,1.55621581549561316e+00,-1.63017698734033489e-01,1.25339834365710678e+00,-8.17304454320123219e-01,3.36012478606704601e+00,3.07032196965003408e+01,2.50785621600514474e+00,0.00000000000000000e+00,3.27654727583645311e+01,2.95507186201201648e+02,3.75859369728049453e-01,2.17321083418295586e+01,1.58372277715574867e+01,-3.03250627452061927e+01,-1.05679997768383882e+00,2.80475478429801917e-01,1.56932531647955661e-14,-3.55165615127536027e-01,1.57795183556100671e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.20857431136983053e+02,-3.11468267416577760e+02,-3.02353856239868151e+02
1242,6.42610652663165749e-01,1.55615222974550571e+00,6.73343613034429245e-01,3.57132800374635073e-01,3.69644923102755096e-01,-9.39327890711601166e-01,-1.30876240686509493e-01,1.55615222974550571e+00,-1.63075675237760093e-01,1.25322534554768250e+00,-8.17482277801054202e-01,3.35986767540209197e+00,3.07032283237142849e+01,2.50803259419073932e+00,0.00000000000000000e+00,3.27671454447175847e+01,2.91726689980185711e+02,3.75545420780159012e-01,2.17333883830964290e+01,1.58449535828019723e+01,-3.03233580803529428e+01,-1.05683746221812402e+00,2.80569716280977877e-01,-6.27435459561795325e-14,-3.55508421503025807e-01,1.57801470702409596e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.20963959266556117e+02,-3.11608642393520824e+02,-3.02526010198213498e+02
1243,6.42636909227306763e-01,1.55608864919131262e+00,6.73403343238084151e-01,3.57107305942248709e-01,3.69597725249224074e-01,-9.39554881954310028e-01,-1.30975179686442095e-01,1.55608864919131284e+00,-1.63133667889194506e-01,1.25305238702546773e+00,-8.17660127811100312e-01,3.35961055219070959e+00,3.07032359625665379e+01,2.50820915612765738e+00,0.00000000000000000e+00,3.27688549561930955e+01,2.94828894313833132e+02,3.75231660666869193e-01,2.17346669257833547e+01,1.58527011105470486e+01,-3.03218067708094736e+01,-1.05687498100011990e+00,2.80663973685029489e-01,-7.83926195667413113e-14,-3.55858189979496087e-01,1.57808542145603825e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.21071014601651143e+02,-3.11749539778485371e+02,-3.02698690109654194e+02
1244,6.42663165791447888e-01,1.55602507383239752e+00,6.73463082993458695e-01,3.57081810163427493e-01,3.69550533571753104e-01,-9.39781914981600353e-01,-1.31074106559905007e-01,1.55602507383239752e+00,-1.63191676691292087e-01,1.25287946817344298e+00,-8.17838004413273922e-01,3.35935341840481394e+00,3.07032425941285965e+01,2.50838590359641023e+00,0.00000000000000000e+00,3.27706705947373393e+01,2.93379607581691630e+02,3.74918090600960541e-01,2.17359439539392092e+01,1.58605096391455600e+01,-3.03208920118140419e+01,-1.05691253437101951e+00,2.80758250923253516e-01,-4.70134963036192732e-14,-3.56226686519353963e-01,1.57820106845674224e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.21178599578590706e+02,-3.11890946054778226e+02,-3.02871867423849494e+02
1245,6.42689422355588902e-01,1.55596150366812380e+00,6.73522832301445828e-01,3.57056313038710105e-01,3.69503348097013518e-01,-9.40008989727085242e-01,-1.31173021308879673e-01,1.55596150366812402e+00,-1.63249701634392397e-01,1.25270658907469201e+00,-8.18015907607523518e-01,3.35909627799631405e+00,3.07032481891488942e+01,2.50856283996573337e+00,0.00000000000000000e+00,3.27722985982416972e+01,2.91462008906083497e+02,3.74604712936791817e-01,2.17372194478957397e+01,1.58682130547064659e+01,-3.03192237545802463e+01,-1.05695012300035551e+00,2.80852549333835577e-01,1.56638110512710314e-14,-3.56566000274960992e-01,1.57821753360412509e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.21286716643184604e+02,-3.12032821098602881e+02,-3.03045461885322879e+02
1246,6.42715678919729916e-01,1.55589793869785464e+00,6.73582591162935618e-01,3.57030814568636501e-01,3.69456168851705291e-01,-9.40236106132655181e-01,-1.31271923935347562e-01,1.55589793869785464e+00,-1.63307742711735093e-01,1.25253374981238630e+00,-8.18193837408503821e-01,3.35883912352633240e+00,3.07032528036870929e+01,2.50873995949483808e+00,0.00000000000000000e+00,3.27743020408978580e+01,3.09319058168523725e+02,3.74291523586024688e-01,2.17384934350604908e+01,1.58761288443047501e+01,-3.03194145778629967e+01,-1.05698774567082343e+00,2.80946864522858497e-01,-0.00000000000000000e+00,-3.56968764090673074e-01,1.57841364852110067e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.21395368250750835e+02,-3.12175195903669703e+02,-3.03219531345149903e+02
1247,6.42741935483870930e-01,1.55583437892095366e+00,6.73642359578813466e-01,3.57005314753748915e-01,3.69408995862558098e-01,-9.40463264150685152e-01,-1.31370814441289258e-01,1.55583437892095366e+00,-1.63365799920229204e-01,1.25236095046979190e+00,-8.18371793849424378e-01,3.35858201628264652e+00,3.07032559432027483e+01,2.50891731132171936e+00,0.00000000000000000e+00,3.27776600609316588e+01,3.26829915569096386e+02,3.73978557226009534e-01,2.17397656259782863e+01,1.58848106772706714e+01,-3.03261979797584331e+01,-1.05702541253165982e+00,2.81041226539295308e-01,-1.56491145637455936e-14,-3.57596276260935986e-01,1.57928392620514124e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.21504556866132077e+02,-3.12318110695816870e+02,-3.03394151608306004e+02
1248,6.42768192048011944e-01,1.55577082433678449e+00,6.73702137549962776e-01,3.56979813594590412e-01,3.69361829156331312e-01,-9.40690463746270633e-01,-1.31469692828685120e-01,1.55577082433678449e+00,-1.63423873261231895e-01,1.25218819113027036e+00,-8.18549776985938116e-01,3.35832501294876717e+00,3.07032571338164786e+01,2.50909494095315910e+00,0.00000000000000000e+00,3.27811386442542272e+01,3.13106458253709661e+02,3.73665846039192562e-01,2.17410357389847242e+01,1.58935635555452741e+01,-3.03336478618768020e+01,-1.05706313296274357e+00,2.81135663739433272e-01,-4.69253173627529344e-14,-3.58245088911092580e-01,1.58022352698904500e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.21614284963714113e+02,-3.12461517892947711e+02,-3.03569227887312820e+02
1249,6.42794448612153069e-01,1.55570727494470984e+00,6.73761925077262847e-01,3.56954311091705889e-01,3.69314668759815223e-01,-9.40917704847362035e-01,-1.31568559099516591e-01,1.55570727494471006e+00,-1.63481962723223490e-01,1.25201547187727891e+00,-8.18727786809361535e-01,3.35806806704737060e+00,3.07032567678017045e+01,2.50927281150094128e+00,0.00000000000000000e+00,3.27832582991613322e+01,2.87923819563428196e+02,3.73353364091074169e-01,2.17423040046861189e+01,1.59015539375925208e+01,-3.03345457009166317e+01,-1.05710089926782969e+00,2.81230153227849222e-01,-1.56344344321985304e-14,-3.58669767088962699e-01,1.58049363393582198e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.21724555027444467e+02,-3.12605450231846930e+02,-3.03744821424400300e+02
1250,6.42820705176294083e-01,1.55564373074409490e+00,6.73821722161589309e-01,3.56928807245641799e-01,3.69267514699828492e-01,-9.41144987431675184e-01,-1.31667413255761090e-01,1.55564373074409490e+00,-1.63540068312003711e-01,1.25184279279436739e+00,-8.18905823397921395e-01,3.35781109394150823e+00,3.07032555405363610e+01,2.50945085557194592e+00,0.00000000000000000e+00,3.27840434199881940e+01,2.66151338867041488e+02,3.73041063926289995e-01,2.17435708270079644e+01,1.59087954945469203e+01,-3.03291001955191710e+01,-1.05713869743429023e+00,2.81324653041969686e-01,3.12542009880214252e-14,-3.58874498620449456e-01,1.58010304554520076e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.21835369550847417e+02,-3.12749906489379214e+02,-3.03920927477990801e+02
1251,6.42846961740435097e-01,1.55558019173430284e+00,6.73881528803814689e-01,3.56903302056946092e-01,3.69220367003219585e-01,-9.41372311427073005e-01,-1.31766255299398921e-01,1.55558019173430262e+00,-1.63598190016077505e-01,1.25167015396517778e+00,-8.19083886743392608e-01,3.35755402032325234e+00,3.07032540614406031e+01,2.50962901481380118e+00,0.00000000000000000e+00,3.27835223651795857e+01,2.45354667518871821e+02,3.72728904500650438e-01,2.17448365623050464e+01,1.59153058377589112e+01,-3.03173021482603353e+01,-1.05717651532997392e+00,2.81419126793367780e-01,-1.56197706385901928e-14,-3.58863814434871198e-01,1.57907476864623719e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.21946731037045140e+02,-3.12894881147286810e+02,-3.04097532945316345e+02
1252,6.42873218304576111e-01,1.55551665791469751e+00,6.73941345004808290e-01,3.56877795526168273e-01,3.69173225696867502e-01,-9.41599676800083163e-01,-1.31865085232409085e-01,1.55551665791469751e+00,-1.63656327837414989e-01,1.25149755547345132e+00,-8.19261976905146350e-01,3.35729676613183736e+00,3.07032529944735870e+01,2.50980722542205070e+00,0.00000000000000000e+00,3.27818454729869586e+01,2.27604103295806681e+02,3.72416841006338317e-01,2.17461015990113644e+01,1.59211664747655863e+01,-3.03000560626723221e+01,-1.05721433968729750e+00,2.81513535059123909e-01,-1.56124448629079535e-14,-3.58663373162430410e-01,1.57746654412915377e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.22058641998772430e+02,-3.13040346490807110e+02,-3.04274581557286865e+02
1253,6.42899474868717125e-01,1.55545312928464341e+00,6.74001170765434865e-01,3.56852287653859401e-01,3.69126090807680607e-01,-9.41827083462462800e-01,-1.31963903056769305e-01,1.55545312928464341e+00,-1.63714481758976294e-01,1.25132499740302050e+00,-8.19440093847551454e-01,3.35703926521836848e+00,3.07032528806879697e+01,2.50998543468620605e+00,0.00000000000000000e+00,3.27787833994149551e+01,1.92279794145412097e+02,3.72104836304234798e-01,2.17473662491219599e+01,1.59262514023520350e+01,-3.02761909282426949e+01,-1.05725215956925633e+00,2.81607844123904605e-01,-3.12102463333091943e-14,-3.58234207678804317e-01,1.57517643684254915e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.22171104958394494e+02,-3.13186344328372286e+02,-3.04452152176827383e+02
1254,6.42925731432858250e-01,1.55538960584350416e+00,6.74061006086555947e-01,3.56826778440572590e-01,3.69078962362597573e-01,-9.42054531409902363e-01,-1.32062708774458498e-01,1.55538960584350416e+00,-1.63772651792926688e-01,1.25115247983781153e+00,-8.19618237681338568e-01,3.35678140267796143e+00,3.07032546738677183e+01,2.51016355089680321e+00,0.00000000000000000e+00,3.27732913645820716e+01,1.59059009359529512e+02,3.71792826537003629e-01,2.17486310789202868e+01,1.59299951167154745e+01,-3.02401665887249358e+01,-1.05728995585944907e+00,2.81702000634803273e-01,1.55978055453409466e-14,-3.57399386787255247e-01,1.57181802823280248e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.22284122447924290e+02,-3.13332922668611445e+02,-3.04630335749530616e+02
1255,6.42951987996999264e-01,1.55532608759064472e+00,6.74120850969030072e-01,3.56801267886861784e-01,3.69031840388586718e-01,-9.42282020573113055e-01,-1.32161502387453195e-01,1.55532608759064450e+00,-1.63830837928872208e-01,1.25098000286184963e+00,-8.19796408404479093e-01,3.35652306425415858e+00,3.07032593219095418e+01,2.51034148279830838e+00,0.00000000000000000e+00,3.27673559255569558e+01,1.82459614500174609e+02,3.71480749137210020e-01,2.17498966637702438e+01,1.59335082807366959e+01,-3.02020047235426432e+01,-1.05732770942119458e+00,2.81795957085021476e-01,-0.00000000000000000e+00,-3.56490796854856518e-01,1.56834051703148147e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.22397697009037074e+02,-3.13479962069846010e+02,-3.04808897616156059e+02
1256,6.42978244561140277e-01,1.55526257452542915e+00,6.74180705413712000e-01,3.56775755993282817e-01,3.68984724912645612e-01,-9.42509550883015246e-01,-1.32260283897731090e-01,1.55526257452542893e+00,-1.63889040156516591e-01,1.25080756655924996e+00,-8.19974606015614893e-01,3.35626433639811594e+00,3.07032660949930687e+01,2.51051929957946118e+00,0.00000000000000000e+00,3.27641719530580673e+01,2.37914704901752060e+02,3.71168652832566948e-01,2.17511625661536598e+01,1.59385545584623660e+01,-3.01775701563397405e+01,-1.05736543459147203e+00,2.81889755047261326e-01,-3.11663650449287139e-14,-3.56040906591754580e-01,1.56610722165388294e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.22511831193089847e+02,-3.13627553105185712e+02,-3.04988011456410675e+02
1257,6.43004501125281291e-01,1.55519906664722196e+00,6.74240569421451830e-01,3.56750242760393299e-01,3.68937615961804188e-01,-9.42737122313885179e-01,-1.32359053307268965e-01,1.55519906664722152e+00,-1.63947258480669905e-01,1.25063517101422983e+00,-8.20152830589147008e-01,3.35600540426671667e+00,3.07032734727234242e+01,2.51069714935558919e+00,0.00000000000000000e+00,3.27640636432695942e+01,2.85936708286438886e+02,3.70856640481320499e-01,2.17524278734917651e+01,1.59453088100523868e+01,-3.01683258384290980e+01,-1.05740316223622433e+00,2.81983476598185123e-01,-1.55758771161828022e-14,-3.56104267474737057e-01,1.56523770200924051e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.22626527561135561e+02,-3.13775706841631973e+02,-3.05167696370873216e+02
1258,6.43030757689422305e-01,1.55513556395538766e+00,6.74300442993098437e-01,3.56724728188752116e-01,3.68890513563117917e-01,-9.42964734807592797e-01,-1.32457810618043320e-01,1.55513556395538810e+00,-1.64005492894900295e-01,1.25046281631109024e+00,-8.20331082143382129e-01,3.35574643767349201e+00,3.07032800538885908e+01,2.51087516806076749e+00,0.00000000000000000e+00,3.27667332944818739e+01,3.31587578098270399e+02,3.70544806533897986e-01,2.17536917439032109e+01,1.59536072981595343e+01,-3.01729340580275291e+01,-1.05744092065776285e+00,2.82077197659483581e-01,-0.00000000000000000e+00,-3.56632207434491089e-01,1.56561612524696492e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.22741788683939660e+02,-3.13924373861072638e+02,-3.05347853793345791e+02
1259,6.43057014253563430e-01,1.55507206644929097e+00,6.74360326129495369e-01,3.56699212278919597e-01,3.68843417743675683e-01,-9.43192388306925200e-01,-1.32556555832030104e-01,1.55507206644929075e+00,-1.64063743393124295e-01,1.25029050253423257e+00,-8.20509360698546963e-01,3.35548760918897937e+00,3.07032844163931031e+01,2.51105349394376232e+00,0.00000000000000000e+00,3.27722641335461944e+01,3.81729505949875772e+02,3.70233246936394755e-01,2.17549533227676406e+01,1.59634947826267641e+01,-3.01916953458817012e+01,-1.05747873863856245e+00,2.82170995214191311e-01,-1.55612785031069782e-14,-3.57638499968421286e-01,1.56727347589109534e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.22857617141996286e+02,-3.14073579238245600e+02,-3.05528530033530728e+02
1260,6.43083270817704444e-01,1.55500857412829685e+00,6.74420218831482621e-01,3.56673695031458404e-01,3.68796328530596296e-01,-9.43420082759810041e-01,-1.32655288951204681e-01,1.55500857412829707e+00,-1.64122009971074206e-01,1.25011822976815945e+00,-8.20687666284126038e-01,3.35522909315088569e+00,3.07032851275352101e+01,2.51123226669885247e+00,0.00000000000000000e+00,3.27808563882927686e+01,4.32326134884832925e+02,3.69922058594805425e-01,2.17562117503252068e+01,1.59750832205807249e+01,-3.02257678962035037e+01,-1.05751664524779909e+00,2.82264947192322202e-01,-0.00000000000000000e+00,-3.59156573810312574e-01,1.57031119721309409e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.22974015525541859e+02,-3.14223317966395712e+02,-3.05709712879370159e+02
1261,6.43109527381845458e-01,1.55494508699177048e+00,6.74480121099896746e-01,3.56648176446932086e-01,3.68749245951026927e-01,-9.43647818112674397e-01,-1.32754009977541804e-01,1.55494508699177048e+00,-1.64180292623988200e-01,1.24994599809745899e+00,-8.20865998927295282e-01,3.35497105872393364e+00,3.07032807878230187e+01,2.51141162198178236e+00,0.00000000000000000e+00,3.27915656858543372e+01,4.39611068290017784e+02,3.69611335495858950e-01,2.17574661830676703e+01,1.59878415376150844e+01,-3.02701972804304873e+01,-1.05755466871126780e+00,2.82359128980603113e-01,3.10933922849353834e-14,-3.61029557935754863e-01,1.57426199312035342e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.23090986434573381e+02,-3.14373628919252553e+02,-3.05891475495783766e+02
