u,eps_leading_power,raw_c0,raw_c1,raw_c2,raw_c3,published_c0,published_c1,published_c2,published_c3,poly_max_abs_diff,raw_root0,raw_root1,raw_root2,published_cV,published_cminus,published_cplus
0.6110502625656414,2,-14680.5,17256.0,-2576.0,1.0,40158.30832165116,-46914.50842268899,6755.200101037834,1.0,64170.50842268899,0.9999587019400616,5.71408030249746,2569.285960995565,1.0000000000000002,-6762.138800243507,5.938699205672037
0.6110765191297824,2,175317.33333333334,-206122.66666666666,30805.333333333332,1.0,33236.669774201095,-38803.961658873115,5566.291884672024,1.0,167318.70500779356,-30812.023200961372,1.0000069199944313,5.689860708052698,1.0000000000000002,-5573.2554852753,5.963600603276063
0.6111027756939235,2,-2323732.0,2722720.0,-398976.0,1.0,31785.837168466103,-37114.85205009266,5328.014881626548,1.0,2759834.8520500925,0.999993245959232,5.824379016324963,398969.17562773766,0.9999999999999998,-5334.972894496914,5.958012870366019
0.6111290322580645,2,-18264.0,19600.0,-1360.0,1.0,27487.500345982895,-32094.58481557351,4606.084469590611,1.0,51694.584815573515,1.0013624663280365,13.55624730200624,1345.442390231666,0.9999999999999998,-4613.043117633788,5.958648043177618
0.6111552888222055,2,-323402.28571428574,378555.4285714286,-55154.28571428572,1.0,23978.425070106056,-28015.43360628424,4036.0085361781876,1.0,406570.86217771284,1.000000532552601,5.864319768919003,55147.42139398425,1.0,-4042.939474600775,5.930938422587587
0.6111815453863466,2,,,,,20372.568275060657,-23822.501577503743,3448.9333024430894,1.0,,0.9883564502330738,2.8144604511753766,,1.0000000000000002,-3455.8284354497164,5.895133006627248
0.6112078019504876,2,327076.0,-383154.28571428574,56076.57142857143,1.0,17249.40450045732,-20194.70247700792,2944.297976550601,1.0,362959.5832372778,-56083.403398360206,0.9999973642427301,5.831972424569011,1.0000000000000002,-2951.1429676910857,5.844991140484353
0.6112340585146286,2,,,,,12022.074888442821,-14093.779706293004,2070.704817850184,1.0,,1.0009666218746818,8.354483615092143,,1.0000000000000002,-2077.491640120019,5.786822269835056
0.6112603150787697,2,-2355744.0,2767200.0,-411456.0,1.0,11389.704102573469,-13372.79214665502,1982.088044081551,1.0,2780572.792146655,0.999999485673756,5.72548150528517,411449.27451900905,1.0,-1988.8149239262018,5.726879844650739
0.6112865716429107,2,-56075.42857142857,65981.71428571429,-9904.0,1.0,14789.044657332042,-17386.343090235965,2596.2984329039236,1.0,83368.05737595026,0.9999288458650929,5.666113631675547,9897.333957522453,1.0,-2602.9800150029378,5.681582099014122
0.6113128282070518,2,-725856.0,854416.0,-128560.0,1.0,18390.5532448113,-21627.74425819149,3236.1910133801966,1.0,876043.7442581914,0.999998325797231,5.646349897633552,128553.35365177647,1.0000000000000004,-3242.8621004246943,5.671087044497881
0.6113390847711928,2,75821.33333333333,-89301.33333333333,13482.666666666666,1.0,16471.22510579198,-19385.444346579177,2913.2192407872003,1.0,69915.88898675414,-13489.287250284751,1.0000588245926167,5.620524793483031,1.0000000000000002,-2919.8603411076165,5.641100320415944
0.6113653413353338,2,24250.5,-28582.0,4332.0,1.0,16212.246649765822,-19098.37134168344,2885.1246919176165,1.0,9483.62865831656,-4338.589144198657,1.0000753213454068,5.589068877311749,0.9999999999999999,-2891.7311076065166,5.606415688900142
0.6113915978994748,2,-132828.0,156720.0,-23892.0,1.0,15485.821289486388,-18257.941255764432,2771.119966278048,1.0,174977.94125576442,0.9999908205694279,5.561096020865688,23885.43891315857,1.0000000000000002,-2777.6950280228607,5.575061744812501
0.6114178544636159,2,-605078.0,714544.0,-109468.0,1.0,15569.003508896196,-18373.66588838364,2803.662379487448,1.0,732917.6658883836,1.0000020177123676,5.527760286424559,109461.47223769585,1.0000000000000004,-2810.202550783839,5.540171296390554
0.611444111027757,2,-2386064.0,2820448.0,-434360.0,1.0,14186.513022715631,-16758.589588411643,2571.0765656960107,1.0,2837206.5895884116,0.9999871908942726,5.49343916332116,434353.50657364563,1.0,-2577.5803758412467,5.503810145235775
0.611470367591898,2,405712.0,-479928.0,74212.0,1.0,13720.290203617029,-16226.973269010154,2505.6830653931206,1.0,463701.02673098986,-74218.46649667001,0.9999909502718789,5.466505719768889,0.9999999999999996,-2512.14464986214,5.461584469019272
0.611496624156039,2,2590300.0,-3068128.0,477840.0,1.0,15739.62319466128,-18627.571663177776,2886.9484685165057,1.0,3049500.4283368224,-477846.4207521236,1.000006154014944,5.4207459695441855,1.0000000000000007,-2893.3883270545,5.439858537994496
